Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
148.9856108,-0.02873042,0.181959331,9.751583099
149.0356108,-0.021547815,0.169988319,9.753977776
149.0856108,-0.011971008,0.172382519,9.746794701
149.1356108,-0.038307227,0.165199921,9.756371498
149.1856108,-0.01436521,0.174776718,9.758766174
149.2356108,-0.023942016,0.169988319,9.746794701
149.2856108,-0.02873042,0.172382519,9.746794701
149.3356108,-0.019153614,0.16759412,9.758766174
149.3856108,-0.019153614,0.172382519,9.758766174
149.4356108,-0.023942016,0.165199921,9.737217903
149.4856108,-0.019153614,0.16759412,9.737217903
149.5356108,-0.026336219,0.174776718,9.749189377
149.5856108,-0.023942016,0.177170932,9.753977776
149.6356108,-0.019153614,0.172382519,9.732429504
149.6856108,-0.016759412,0.18435353,9.742006302
149.7356108,-0.026336219,0.177170932,9.744400978
149.7856108,-0.021547815,0.172382519,9.739612579
149.8356108,-0.02873042,0.169988319,9.758766174
149.8856108,-0.021547815,0.165199921,9.753977776
149.9356108,-0.019153614,0.177170932,9.751583099
149.9856108,-0.021547815,0.172382519,9.753977776
150.0356108,-0.021547815,0.172382519,9.744400978
150.0856108,-0.021547815,0.169988319,9.758766174
150.1356108,-0.026336219,0.174776718,9.744400978
150.1856108,-0.02873042,0.174776718,9.751583099
150.2356108,-0.02873042,0.169988319,9.739612579
150.2856108,-0.016759412,0.169988319,9.739612579
150.3356108,-0.023942016,0.162805721,9.742006302
150.3856108,-0.021547815,0.172382519,9.742006302
150.4356108,-0.02873042,0.16759412,9.739612579
150.4856108,-0.019153614,0.169988319,9.742006302
150.5356108,-0.026336219,0.16759412,9.749189377
150.5856108,-0.011971008,0.174776718,9.749189377
150.6356108,-0.02873042,0.155623108,9.742006302
150.6856108,-0.01436521,0.158017308,9.737217903
150.7356108,-0.026336219,0.174776718,9.744400978
150.7856108,-0.02873042,0.177170932,9.744400978
150.8356108,-0.016759412,0.165199921,9.742006302
150.8856108,-0.026336219,0.165199921,9.742006302
150.9356108,-0.023942016,0.177170932,9.744400978
150.9856108,-0.021547815,0.16759412,9.751583099
151.0356108,-0.019153614,0.165199921,9.749189377
151.0856108,-0.021547815,0.179565132,9.742006302
151.1356108,-0.011971008,0.177170932,9.746794701
151.1856108,-0.023942016,0.16759412,9.756371498
151.2356108,-0.016759412,0.172382519,9.756371498
151.2856108,-0.021547815,0.172382519,9.746794701
151.3356108,-0.031124622,0.16759412,9.751583099
151.3856108,-0.023942016,0.172382519,9.746794701
151.4356108,-0.019153614,0.165199921,9.737217903
151.4856108,-0.033518825,0.172382519,9.734824181
151.5356108,-0.019153614,0.177170932,9.730035782
151.5856108,-0.021547815,0.174776718,9.744400978
151.6356108,-0.02873042,0.177170932,9.749189377
151.6856108,-0.02873042,0.16759412,9.753977776
151.7356108,-0.019153614,0.174776718,9.751583099
151.7856108,-0.019153614,0.165199921,9.734824181
151.8356108,-0.019153614,0.160411507,9.739612579
151.8856108,-0.021547815,0.16759412,9.749189377
151.9356108,-0.019153614,0.16759412,9.751583099
151.9856108,-0.026336219,0.162805721,9.744400978
152.0356108,-0.026336219,0.158017308,9.746794701
152.0856108,-0.021547815,0.169988319,9.753977776
152.1356108,-0.011971008,0.160411507,9.751583099
152.1856108,-0.021547815,0.16759412,9.749189377
152.2356108,-0.01436521,0.172382519,9.734824181
152.2856108,-0.016759412,0.162805721,9.742006302
152.3356108,-0.021547815,0.172382519,9.744400978
152.3856108,-0.026336219,0.177170932,9.737217903
152.4356108,-0.026336219,0.174776718,9.734824181
152.4856108,-0.023942016,0.174776718,9.739612579
152.5356108,-0.023942016,0.169988319,9.739612579
152.5856108,-0.021547815,0.177170932,9.737217903
152.6356108,-0.016759412,0.174776718,9.751583099
152.6856108,-0.019153614,0.160411507,9.732429504
152.7356108,-0.019153614,0.165199921,9.737217903
152.7856108,-0.026336219,0.165199921,9.734824181
152.8356108,-0.023942016,0.174776718,9.739612579
152.8856108,-0.023942016,0.177170932,9.742006302
152.9356108,-0.016759412,0.16759412,9.744400978
152.9856108,-0.02873042,0.174776718,9.749189377
153.0356108,-0.023942016,0.165199921,9.746794701
153.0856108,-0.023942016,0.169988319,9.749189377
153.1356108,-0.021547815,0.16759412,9.749189377
153.1856108,-0.033518825,0.169988319,9.749189377
153.2356108,-0.023942016,0.174776718,9.737217903
153.2856108,-0.019153614,0.172382519,9.746794701
153.3356108,-0.02873042,0.165199921,9.749189377
153.3856108,-0.026336219,0.174776718,9.751583099
153.4356108,-0.016759412,0.177170932,9.753977776
153.4856108,-0.023942016,0.18435353,9.749189377
153.5356108,-0.021547815,0.177170932,9.742006302
153.5856108,-0.009576807,0.181959331,9.734824181
153.6356108,-0.031124622,0.16759412,9.744400978
153.6856108,-0.023942016,0.16759412,9.737217903
153.7356108,-0.021547815,0.172382519,9.746794701
153.7856108,-0.011971008,0.169988319,9.744400978
153.8356108,-0.016759412,0.172382519,9.761159897
153.8856108,-0.01436521,0.165199921,9.751583099
153.9356108,-0.02873042,0.169988319,9.749189377
153.9856108,-0.021547815,0.158017308,9.742006302
154.0356108,-0.01436521,0.169988319,9.746794701
154.0856108,-0.023942016,0.16759412,9.746794701
154.1356108,-0.021547815,0.169988319,9.749189377
154.1856108,-0.016759412,0.181959331,9.756371498
154.2356108,-0.023942016,0.174776718,9.739612579
154.2856108,-0.031124622,0.165199921,9.742006302
154.3356108,-0.02873042,0.165199921,9.756371498
154.3856108,-0.019153614,0.165199921,9.742006302
154.4356108,-0.021547815,0.174776718,9.746794701
154.4856108,-0.02873042,0.162805721,9.737217903
154.5356108,-0.019153614,0.172382519,9.742006302
154.5856108,-0.031124622,0.174776718,9.737217903
154.6356108,-0.026336219,0.16759412,9.742006302
154.6856108,-0.02873042,0.160411507,9.742006302
154.7356108,-0.019153614,0.16759412,9.742006302
154.7856108,-0.023942016,0.172382519,9.746794701
154.8356108,-0.019153614,0.162805721,9.739612579
154.8856108,-0.019153614,0.169988319,9.742006302
154.9356108,-0.021547815,0.179565132,9.744400978
154.9856108,-0.026336219,0.169988319,9.753977776
155.0356108,-0.019153614,0.179565132,9.737217903
155.0856108,-0.023942016,0.16759412,9.744400978
155.1356108,-0.021547815,0.16759412,9.734824181
155.1856108,-0.026336219,0.169988319,9.746794701
155.2356108,-0.026336219,0.16759412,9.761159897
155.2856108,-0.009576807,0.153228909,9.761159897
155.3356108,-0.009576807,0.158017308,9.732429504
155.3856108,-0.023942016,0.16759412,9.739612579
155.4356108,-0.033518825,0.169988319,9.746794701
155.4856108,-0.021547815,0.165199921,9.739612579
155.5356108,-0.023942016,0.162805721,9.742006302
155.5856108,-0.019153614,0.169988319,9.742006302
155.6356108,-0.023942016,0.174776718,9.744400978
155.6856108,-0.019153614,0.165199921,9.749189377
155.7356108,-0.02873042,0.172382519,9.746794701
155.7856108,-0.023942016,0.162805721,9.730035782
155.8356108,-0.026336219,0.165199921,9.746794701
155.8856108,-0.02873042,0.174776718,9.744400978
155.9356108,-0.01436521,0.165199921,9.742006302
155.9856108,-0.02873042,0.179565132,9.746794701
156.0356108,-0.019153614,0.172382519,9.739612579
156.0856108,-0.02873042,0.179565132,9.753977776
156.1356108,-0.023942016,0.16759412,9.734824181
156.1856108,-0.019153614,0.162805721,9.739612579
156.2356108,-0.031124622,0.162805721,9.744400978
156.2856108,-0.01436521,0.179565132,9.734824181
156.3356108,-0.016759412,0.169988319,9.751583099
156.3856108,-0.01436521,0.18435353,9.742006302
156.4356108,-0.031124622,0.179565132,9.732429504
156.4856108,-0.019153614,0.165199921,9.739612579
156.5356108,-0.023942016,0.16759412,9.744400978
156.5856108,-0.021547815,0.177170932,9.753977776
156.6356108,-0.019153614,0.169988319,9.742006302
156.6856108,-0.016759412,0.172382519,9.753977776
156.7356108,-0.026336219,0.160411507,9.737217903
156.7856108,-0.021547815,0.165199921,9.742006302
156.8356108,-0.01436521,0.18435353,9.742006302
156.8856108,-0.02873042,0.172382519,9.756371498
156.9356108,-0.019153614,0.172382519,9.734824181
156.9856108,-0.019153614,0.179565132,9.744400978
157.0356108,-0.02873042,0.16759412,9.753977776
157.0856108,-0.019153614,0.179565132,9.761159897
157.1356108,-0.019153614,0.179565132,9.751583099
157.1856108,-0.009576807,0.169988319,9.756371498
157.2356108,-0.019153614,0.169988319,9.749189377
157.2856108,-0.011971008,0.169988319,9.742006302
157.3356108,-0.02873042,0.169988319,9.742006302
157.3856108,-0.023942016,0.169988319,9.749189377
157.4356108,-0.02873042,0.177170932,9.753977776
157.4856108,-0.033518825,0.172382519,9.737217903
157.5356108,-0.026336219,0.162805721,9.739612579
157.5856108,-0.031124622,0.16759412,9.739612579
157.6356108,-0.021547815,0.172382519,9.732429504
157.6856108,-0.01436521,0.16759412,9.737217903
157.7356108,-0.021547815,0.174776718,9.742006302
157.7856108,-0.016759412,0.165199921,9.739612579
157.8356108,-0.02873042,0.181959331,9.737217903
157.8856108,-0.019153614,0.174776718,9.737217903
157.9356108,-0.026336219,0.162805721,9.734824181
157.9856108,-0.026336219,0.16759412,9.744400978
158.0356108,-0.016759412,0.177170932,9.744400978
158.0856108,-0.031124622,0.160411507,9.744400978
158.1356108,-0.031124622,0.174776718,9.753977776
158.1856108,-0.01436521,0.160411507,9.742006302
158.2356108,-0.016759412,0.172382519,9.749189377
158.2856108,-0.031124622,0.169988319,9.742006302
158.3356108,-0.019153614,0.165199921,9.742006302
158.3856108,-0.007182605,0.174776718,9.742006302
158.4356108,-0.021547815,0.16759412,9.753977776
158.4856108,-0.026336219,0.174776718,9.742006302
158.5356108,-0.023942016,0.16759412,9.744400978
158.5856108,-0.023942016,0.16759412,9.744400978
158.6356108,-0.019153614,0.165199921,9.727641106
158.6856108,-0.016759412,0.174776718,9.749189377
158.7356108,-0.021547815,0.169988319,9.734824181
158.7856108,-0.02873042,0.172382519,9.744400978
158.8356108,-0.01436521,0.169988319,9.737217903
158.8856108,-0.023942016,0.174776718,9.751583099
158.9356108,-0.023942016,0.174776718,9.742006302
158.9856108,-0.026336219,0.172382519,9.746794701
159.0356108,-0.021547815,0.16759412,9.746794701
159.0856108,-0.026336219,0.165199921,9.751583099
159.1356108,-0.02873042,0.16759412,9.746794701
159.1856108,-0.02873042,0.165199921,9.737217903
159.2356108,-0.026336219,0.162805721,9.744400978
159.2856108,-0.016759412,0.162805721,9.727641106
159.3356108,-0.021547815,0.172382519,9.737217903
159.3856108,-0.021547815,0.177170932,9.744400978
159.4356108,-0.02873042,0.169988319,9.734824181
159.4856108,-0.019153614,0.172382519,9.739612579
159.5356108,-0.021547815,0.177170932,9.732429504
159.5856108,-0.009576807,0.172382519,9.742006302
159.6356108,-0.021547815,0.16759412,9.737217903
159.6856108,-0.004788403,0.177170932,9.756371498
159.7356108,-0.02873042,0.172382519,9.756371498
159.7856108,-0.021547815,0.172382519,9.751583099
159.8356108,-0.02873042,0.179565132,9.746794701
159.8856108,-0.023942016,0.16759412,9.751583099
159.9356108,-0.026336219,0.162805721,9.751583099
159.9856108,-0.02873042,0.162805721,9.744400978
160.0356108,-0.009576807,0.165199921,9.744400978
160.0856108,-0.023942016,0.169988319,9.739612579
160.1356108,-0.02873042,0.16759412,9.734824181
160.1856108,-0.016759412,0.169988319,9.732429504
160.2356108,-0.02873042,0.169988319,9.739612579
160.2856108,-0.016759412,0.172382519,9.739612579
160.3356108,-0.031124622,0.174776718,9.734824181
160.3856108,-0.023942016,0.172382519,9.751583099
160.4356108,-0.01436521,0.177170932,9.744400978
160.4856108,-0.01436521,0.172382519,9.737217903
160.5356108,-0.023942016,0.16759412,9.742006302
160.5856108,-0.021547815,0.169988319,9.732429504
160.6356108,-0.016759412,0.174776718,9.727641106
160.6856108,-0.02873042,0.181959331,9.751583099
160.7356108,-0.026336219,0.165199921,9.749189377
160.7856108,-0.023942016,0.162805721,9.749189377
160.8356108,-0.02873042,0.16759412,9.751583099
160.8856108,-0.023942016,0.169988319,9.744400978
160.9356108,-0.021547815,0.172382519,9.739612579
160.9856108,-0.019153614,0.174776718,9.751583099
161.0356108,-0.02873042,0.16759412,9.742006302
161.0856108,-0.023942016,0.179565132,9.737217903
161.1356108,-0.009576807,0.165199921,9.742006302
161.1856108,-0.026336219,0.169988319,9.739612579
161.2356108,-0.023942016,0.172382519,9.742006302
161.2856108,-0.021547815,0.165199921,9.746794701
161.3356108,-0.02873042,0.169988319,9.749189377
161.3856108,-0.023942016,0.172382519,9.756371498
161.4356108,-0.021547815,0.172382519,9.727641106
161.4856108,-0.019153614,0.16759412,9.739612579
161.5356108,-0.019153614,0.162805721,9.744400978
161.5856108,-0.026336219,0.165199921,9.753977776
161.6356108,-0.023942016,0.177170932,9.756371498
161.6856108,-0.023942016,0.169988319,9.742006302
161.7356108,-0.021547815,0.160411507,9.739612579
161.7856108,-0.023942016,0.165199921,9.753977776
161.8356108,-0.02873042,0.169988319,9.739612579
161.8856108,-0.026336219,0.172382519,9.734824181
161.9356108,-0.021547815,0.162805721,9.746794701
161.9856108,-0.016759412,0.162805721,9.742006302
162.0356108,-0.021547815,0.177170932,9.744400978
162.0856108,-0.026336219,0.169988319,9.746794701
162.1356108,-0.016759412,0.177170932,9.742006302
162.1856108,-0.023942016,0.169988319,9.753977776
162.2356108,-0.031124622,0.174776718,9.739612579
162.2856108,-0.023942016,0.174776718,9.732429504
162.3356108,-0.031124622,0.160411507,9.742006302
162.3856108,-0.026336219,0.172382519,9.734824181
162.4356108,-0.021547815,0.169988319,9.742006302
162.4856108,-0.019153614,0.165199921,9.737217903
162.5356108,-0.016759412,0.165199921,9.746794701
162.5856108,-0.016759412,0.169988319,9.749189377
162.6356108,-0.023942016,0.162805721,9.744400978
162.6856108,-0.026336219,0.174776718,9.749189377
162.7356108,-0.031124622,0.16759412,9.742006302
162.7856108,-0.019153614,0.172382519,9.756371498
162.8356108,-0.033518825,0.169988319,9.737217903
162.8856108,-0.023942016,0.18435353,9.737217903
162.9356108,-0.019153614,0.160411507,9.737217903
162.9856108,-0.016759412,0.174776718,9.744400978
163.0356108,-0.023942016,0.16759412,9.739612579
163.0856108,-0.021547815,0.174776718,9.749189377
163.1356108,-0.02873042,0.169988319,9.744400978
163.1856108,-0.02873042,0.169988319,9.734824181
163.2356108,-0.026336219,0.162805721,9.742006302
163.2856108,-0.023942016,0.160411507,9.744400978
163.3356108,-0.019153614,0.165199921,9.746794701
163.3856108,-0.023942016,0.162805721,9.742006302
163.4356108,-0.035913024,0.165199921,9.753977776
163.4856108,-0.026336219,0.169988319,9.737217903
163.5356108,-0.019153614,0.158017308,9.744400978
163.5856108,-0.02873042,0.160411507,9.749189377
163.6356108,-0.023942016,0.179565132,9.746794701
163.6856108,-0.021547815,0.162805721,9.744400978
163.7356108,-0.033518825,0.160411507,9.730035782
163.7856108,-0.023942016,0.169988319,9.746794701
163.8356108,-0.021547815,0.177170932,9.732429504
163.8856108,-0.026336219,0.158017308,9.749189377
163.9356108,-0.019153614,0.172382519,9.739612579
163.9856108,-0.019153614,0.16759412,9.742006302
164.0356108,-0.023942016,0.16759412,9.734824181
164.0856108,-0.02873042,0.165199921,9.746794701
164.1356108,-0.031124622,0.162805721,9.744400978
164.1856108,-0.016759412,0.162805721,9.744400978
164.2356108,-0.021547815,0.162805721,9.756371498
164.2856108,-0.01436521,0.165199921,9.749189377
164.3356108,-0.026336219,0.177170932,9.739612579
164.3856108,-0.02873042,0.165199921,9.732429504
164.4356108,-0.033518825,0.160411507,9.737217903
164.4856108,-0.019153614,0.16759412,9.739612579
164.5356108,-0.019153614,0.174776718,9.734824181
164.5856108,-0.021547815,0.169988319,9.744400978
164.6356108,-0.026336219,0.172382519,9.737217903
164.6856108,-0.023942016,0.162805721,9.746794701
164.7356108,-0.031124622,0.172382519,9.744400978
164.7856108,-0.026336219,0.174776718,9.744400978
164.8356108,-0.021547815,0.177170932,9.751583099
164.8856108,-0.026336219,0.174776718,9.742006302
164.9356108,-0.023942016,0.16759412,9.739612579
164.9856108,-0.019153614,0.179565132,9.744400978
165.0356108,-0.023942016,0.165199921,9.737217903
165.0856108,-0.021547815,0.169988319,9.732429504
165.1356108,-0.033518825,0.16759412,9.753977776
165.1856108,-0.026336219,0.165199921,9.749189377
165.2356108,-0.031124622,0.158017308,9.751583099
165.2856108,-0.021547815,0.162805721,9.744400978
165.3356108,-0.023942016,0.172382519,9.734824181
165.3856108,-0.02873042,0.169988319,9.753977776
165.4356108,-0.02873042,0.169988319,9.742006302
165.4856108,-0.01436521,0.162805721,9.749189377
165.5356108,-0.02873042,0.174776718,9.744400978
165.5856108,-0.023942016,0.177170932,9.744400978
165.6356108,-0.021547815,0.172382519,9.742006302
165.6856108,-0.02873042,0.165199921,9.744400978
165.7356108,-0.023942016,0.172382519,9.751583099
165.7856108,-0.016759412,0.174776718,9.734824181
165.8356108,-0.021547815,0.169988319,9.753977776
165.8856108,-0.021547815,0.160411507,9.746794701
165.9356108,-0.021547815,0.165199921,9.739612579
165.9856108,-0.023942016,0.177170932,9.749189377
166.0356108,-0.011971008,0.16759412,9.739612579
166.0856108,-0.02873042,0.165199921,9.746794701
166.1356108,-0.02873042,0.172382519,9.744400978
166.1856108,-0.021547815,0.165199921,9.744400978
166.2356108,-0.019153614,0.172382519,9.742006302
166.2856108,-0.026336219,0.172382519,9.751583099
166.3356108,-0.02873042,0.172382519,9.742006302
166.3856108,-0.02873042,0.165199921,9.744400978
166.4356108,-0.023942016,0.181959331,9.742006302
166.4856108,-0.02873042,0.172382519,9.737217903
166.5356108,-0.023942016,0.174776718,9.732429504
166.5856108,-0.023942016,0.174776718,9.751583099
166.6356108,-0.026336219,0.174776718,9.744400978
166.6856108,-0.026336219,0.172382519,9.744400978
166.7356108,-0.021547815,0.172382519,9.744400978
166.7856108,-0.031124622,0.165199921,9.742006302
166.8356108,-0.02873042,0.181959331,9.742006302
166.8856108,-0.026336219,0.177170932,9.739612579
166.9356108,-0.026336219,0.160411507,9.749189377
166.9856108,-0.023942016,0.169988319,9.746794701
167.0356108,-0.021547815,0.165199921,9.734824181
167.0856108,-0.031124622,0.169988319,9.737217903
167.1356108,-0.021547815,0.165199921,9.737217903
167.1856108,-0.019153614,0.172382519,9.744400978
167.2356108,-0.019153614,0.169988319,9.761159897
167.2856108,-0.011971008,0.169988319,9.744400978
167.3356108,-0.031124622,0.16759412,9.744400978
167.3856108,-0.021547815,0.169988319,9.749189377
167.4356108,-0.026336219,0.177170932,9.746794701
167.4856108,-0.023942016,0.165199921,9.751583099
167.5356108,-0.019153614,0.162805721,9.739612579
167.5856108,-0.021547815,0.169988319,9.751583099
167.6356108,-0.026336219,0.177170932,9.744400978
167.6856108,-0.021547815,0.172382519,9.739612579
167.7356108,-0.023942016,0.172382519,9.749189377
167.7856108,-0.02873042,0.162805721,9.751583099
167.8356108,-0.021547815,0.172382519,9.739612579
167.8856108,-0.021547815,0.169988319,9.739612579
167.9356108,-0.019153614,0.16759412,9.734824181
167.9856108,-0.026336219,0.174776718,9.739612579
168.0356108,-0.01436521,0.177170932,9.734824181
168.0856108,-0.02873042,0.169988319,9.744400978
168.1356108,-0.02873042,0.172382519,9.746794701
168.1856108,-0.026336219,0.174776718,9.742006302
168.2356108,-0.026336219,0.177170932,9.746794701
168.2856108,-0.026336219,0.169988319,9.753977776
168.3356108,-0.021547815,0.177170932,9.756371498
168.3856108,-0.026336219,0.16759412,9.749189377
168.4356108,-0.031124622,0.172382519,9.744400978
168.4856108,-0.031124622,0.172382519,9.744400978
168.5356108,-0.023942016,0.177170932,9.751583099
168.5856108,-0.021547815,0.169988319,9.742006302
168.6356108,-0.026336219,0.16759412,9.737217903
168.6856108,-0.019153614,0.165199921,9.739612579
168.7356108,-0.021547815,0.160411507,9.746794701
168.7856108,-0.021547815,0.16759412,9.753977776
168.8356108,-0.02873042,0.172382519,9.742006302
168.8856108,-0.016759412,0.181959331,9.753977776
168.9356108,-0.023942016,0.172382519,9.737217903
168.9856108,-0.021547815,0.16759412,9.744400978
169.0356108,-0.02873042,0.169988319,9.749189377
169.0856108,-0.023942016,0.16759412,9.739612579
169.1356108,-0.033518825,0.169988319,9.737217903
169.1856108,-0.019153614,0.169988319,9.763554573
169.2356108,-0.021547815,0.16759412,9.744400978
169.2856108,-0.02873042,0.165199921,9.739612579
169.3356108,-0.019153614,0.165199921,9.744400978
169.3856108,-0.026336219,0.16759412,9.744400978
169.4356108,-0.016759412,0.169988319,9.746794701
169.4856108,-0.016759412,0.179565132,9.746794701
169.5356108,-0.023942016,0.177170932,9.734824181
169.5856108,-0.026336219,0.169988319,9.744400978
169.6356108,-0.016759412,0.174776718,9.742006302
169.6856108,-0.019153614,0.16759412,9.746794701
169.7356108,-0.02873042,0.16759412,9.749189377
169.7856108,-0.019153614,0.177170932,9.742006302
169.8356108,-0.033518825,0.16759412,9.744400978
169.8856108,-0.019153614,0.172382519,9.751583099
169.9356108,-0.026336219,0.169988319,9.744400978
169.9856108,-0.033518825,0.172382519,9.739612579
170.0356108,-0.023942016,0.169988319,9.739612579
170.0856108,-0.016759412,0.158017308,9.734824181
170.1356108,-0.023942016,0.165199921,9.751583099
170.1856108,-0.02873042,0.172382519,9.746794701
170.2356108,-0.016759412,0.16759412,9.739612579
170.2856108,-0.026336219,0.174776718,9.753977776
170.3356108,-0.023942016,0.169988319,9.742006302
170.3856108,-0.026336219,0.169988319,9.742006302
170.4356108,-0.021547815,0.172382519,9.739612579
170.4856108,-0.023942016,0.18435353,9.751583099
170.5356108,-0.035913024,0.165199921,9.744400978
170.5856108,-0.021547815,0.169988319,9.744400978
170.6356108,-0.026336219,0.162805721,9.756371498
170.6856108,-0.026336219,0.169988319,9.749189377
170.7356108,-0.009576807,0.169988319,9.734824181
170.7856108,-0.023942016,0.172382519,9.744400978
170.8356108,-0.026336219,0.177170932,9.739612579
170.8856108,-0.026336219,0.158017308,9.749189377
170.9356108,-0.021547815,0.181959331,9.749189377
170.9856108,-0.02873042,0.169988319,9.749189377
171.0356108,-0.011971008,0.172382519,9.753977776
171.0856108,-0.019153614,0.169988319,9.737217903
171.1356108,-0.026336219,0.16759412,9.744400978
171.1856108,-0.021547815,0.16759412,9.742006302
171.2356108,-0.019153614,0.160411507,9.749189377
171.2856108,-0.021547815,0.16759412,9.742006302
171.3356108,-0.023942016,0.169988319,9.746794701
171.3856108,-0.021547815,0.174776718,9.751583099
171.4356108,-0.02873042,0.177170932,9.744400978
171.4856108,-0.016759412,0.174776718,9.753977776
171.5356108,-0.007182605,0.165199921,9.751583099
171.5856108,-0.026336219,0.174776718,9.737217903
171.6356108,-0.01436521,0.169988319,9.746794701
171.6856108,-0.023942016,0.16759412,9.737217903
171.7356108,-0.021547815,0.174776718,9.739612579
171.7856108,-0.033518825,0.160411507,9.737217903
171.8356108,-0.023942016,0.16759412,9.749189377
171.8856108,-0.023942016,0.177170932,9.746794701
171.9356108,-0.02873042,0.174776718,9.751583099
171.9856108,-0.026336219,0.16759412,9.751583099
172.0356108,-0.021547815,0.172382519,9.734824181
172.0856108,-0.02873042,0.16759412,9.746794701
172.1356108,-0.021547815,0.160411507,9.746794701
172.1856108,-0.016759412,0.162805721,9.734824181
172.2356108,-0.023942016,0.177170932,9.746794701
172.2856108,-0.01436521,0.16759412,9.739612579
172.3356108,-0.02873042,0.179565132,9.746794701
172.3856108,-0.026336219,0.162805721,9.742006302
172.4356108,-0.019153614,0.177170932,9.739612579
172.4856108,-0.019153614,0.169988319,9.739612579
172.5356108,-0.02873042,0.165199921,9.744400978
172.5856108,-0.019153614,0.158017308,9.746794701
172.6356108,-0.023942016,0.181959331,9.737217903
172.6856108,-0.01436521,0.179565132,9.734824181
172.7356108,-0.016759412,0.165199921,9.739612579
172.7856108,-0.026336219,0.16759412,9.732429504
172.8356108,-0.016759412,0.165199921,9.744400978
172.8856108,-0.023942016,0.174776718,9.739612579
172.9356108,-0.016759412,0.172382519,9.746794701
172.9856108,-0.021547815,0.16759412,9.746794701
173.0356108,-0.023942016,0.16759412,9.751583099
173.0856108,-0.021547815,0.177170932,9.758766174
173.1356108,-0.026336219,0.165199921,9.742006302
173.1856108,-0.019153614,0.172382519,9.744400978
173.2356108,-0.021547815,0.172382519,9.749189377
173.2856108,-0.023942016,0.165199921,9.756371498
173.3356108,-0.031124622,0.165199921,9.732429504
173.3856108,-0.019153614,0.172382519,9.742006302
173.4356108,-0.023942016,0.16759412,9.739612579
173.4856108,-0.021547815,0.172382519,9.732429504
173.5356108,-0.023942016,0.172382519,9.734824181
173.5856108,-0.016759412,0.165199921,9.734824181
173.6356108,-0.021547815,0.174776718,9.742006302
173.6856108,-0.009576807,0.172382519,9.746794701
173.7356108,-0.026336219,0.16759412,9.751583099
173.7856108,-0.023942016,0.169988319,9.742006302
173.8356108,-0.023942016,0.174776718,9.746794701
173.8856108,-0.016759412,0.160411507,9.739612579
173.9356108,-0.016759412,0.172382519,9.739612579
173.9856108,-0.026336219,0.177170932,9.761159897
174.0356108,-0.026336219,0.16759412,9.751583099
174.0856108,-0.021547815,0.160411507,9.742006302
174.1356108,-0.016759412,0.172382519,9.753977776
174.1856108,-0.021547815,0.162805721,9.744400978
174.2356108,-0.016759412,0.174776718,9.746794701
174.2856108,-0.019153614,0.172382519,9.730035782
174.3356108,-0.023942016,0.162805721,9.742006302
174.3856108,-0.023942016,0.177170932,9.756371498
174.4356108,-0.023942016,0.177170932,9.751583099
174.4856108,-0.02873042,0.162805721,9.746794701
174.5356108,-0.023942016,0.162805721,9.727641106
174.5856108,-0.023942016,0.16759412,9.746794701
174.6356108,-0.023942016,0.16759412,9.742006302
174.6856108,-0.026336219,0.172382519,9.744400978
174.7356108,-0.026336219,0.177170932,9.756371498
174.7856108,-0.011971008,0.174776718,9.751583099
174.8356108,-0.02873042,0.169988319,9.739612579
174.8856108,-0.019153614,0.162805721,9.742006302
174.9356108,-0.031124622,0.16759412,9.749189377
174.9856108,-0.021547815,0.177170932,9.734824181
175.0356108,-0.023942016,0.165199921,9.742006302
175.0856108,-0.019153614,0.174776718,9.744400978
175.1356108,-0.019153614,0.169988319,9.739612579
175.1856108,-0.019153614,0.174776718,9.751583099
175.2356108,-0.01436521,0.165199921,9.756371498
175.2856108,-0.019153614,0.162805721,9.746794701
175.3356108,-0.026336219,0.174776718,9.739612579
175.3856108,-0.01436521,0.165199921,9.746794701
175.4356108,-0.026336219,0.162805721,9.734824181
175.4856108,-0.016759412,0.174776718,9.742006302
175.5356108,-0.023942016,0.165199921,9.749189377
175.5856108,-0.021547815,0.172382519,9.746794701
175.6356108,-0.019153614,0.16759412,9.744400978
175.6856108,-0.019153614,0.16759412,9.737217903
175.7356108,-0.011971008,0.181959331,9.742006302
175.7856108,-0.023942016,0.165199921,9.739612579
175.8356108,-0.021547815,0.174776718,9.737217903
175.8856108,-0.026336219,0.165199921,9.742006302
175.9356108,-0.016759412,0.16759412,9.746794701
175.9856108,-0.023942016,0.160411507,9.739612579
176.0356108,-0.026336219,0.174776718,9.737217903
176.0856108,-0.02873042,0.16759412,9.734824181
176.1356108,-0.026336219,0.162805721,9.739612579
176.1856108,-0.021547815,0.169988319,9.751583099
176.2356108,-0.023942016,0.169988319,9.749189377
176.2856108,-0.016759412,0.172382519,9.734824181
176.3356108,-0.023942016,0.169988319,9.761159897
176.3856108,-0.02873042,0.169988319,9.744400978
176.4356108,-0.023942016,0.169988319,9.758766174
176.4856108,-0.02873042,0.16759412,9.746794701
176.5356108,-0.026336219,0.16759412,9.742006302
176.5856108,-0.023942016,0.174776718,9.742006302
176.6356108,-0.021547815,0.169988319,9.744400978
176.6856108,-0.021547815,0.160411507,9.746794701
176.7356108,-0.021547815,0.172382519,9.742006302
176.7856108,-0.026336219,0.165199921,9.749189377
176.8356108,-0.026336219,0.172382519,9.734824181
