Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
13.82963622,-0.299275219,0.079008654,9.868899345
13.87963622,-0.265756398,0.050278235,9.861717224
13.92963622,-0.308852017,0.004788403,9.919178009
13.97963622,-0.241814375,0.122104287,9.627084732
14.02963622,-0.287304193,-0.009576807,9.804255486
14.07963622,-0.272938997,0.117315881,9.591172218
14.12963622,-0.256179571,0.071826048,9.698910713
14.17963622,-0.292092621,0.107739076,9.725247383
14.22963622,-0.299275219,0.009576807,9.981427193
14.27963622,-0.351947635,0.134075299,9.696516991
14.32963622,-0.258573771,0.093373865,9.761159897
14.37963622,-0.237025961,0.081402861,9.684545517
14.42963622,-0.256179571,0.064643443,9.603142738
14.47963622,-0.256179571,0.074220255,9.689333916
14.52963622,-0.294486821,0.064643443,9.715670586
14.57963622,-0.270544797,0.107739076,9.787496567
14.62963622,-0.294486821,0.04070143,9.900024414
14.67963622,-0.263362199,0.10295067,9.880870819
14.72963622,-0.272938997,0.100556471,9.631873131
14.77963622,-0.253785372,0.04309563,9.660603523
14.82963622,-0.201112941,0.067037649,9.59835434
14.87963622,-0.225054964,0.055066638,9.713275909
14.92963622,-0.263362199,0.038307227,9.835380554
14.97963622,-0.263362199,0.134075299,9.780313492
15.02963622,-0.260968,0.090979666,9.758766174
15.07963622,-0.272938997,0.009576807,9.861717224
15.12963622,-0.258573771,-0.002394202,9.823410034
15.17963622,-0.248996973,0.08379706,9.722852707
15.22963622,-0.265756398,0.04309563,9.768342972
15.27963622,-0.253785372,0.062249243,9.720458984
15.32963622,-0.258573771,0.050278235,9.691728592
15.37963622,-0.241814375,0.079008654,9.701305389
15.42963622,-0.251391172,-0.007182605,9.83777523
15.47963622,-0.280121595,0.052672438,9.715670586
15.52963622,-0.246602774,0.117315881,9.665391922
15.57963622,-0.260968,0.079008654,9.821015358
15.62963622,-0.280121595,0.069431849,9.708487511
15.67963622,-0.280121595,0.026336219,9.746794701
15.72963622,-0.272938997,0.124498487,9.59835434
15.77963622,-0.260968,0.086191259,9.770736694
15.82963622,-0.215478152,0.047884032,9.801861763
15.87963622,-0.289698392,0.047884032,9.828198433
15.92963622,-0.241814375,0.143652096,9.674968719
15.97963622,-0.241814375,0.088585466,9.698910713
16.02963622,-0.330399841,0.057460841,9.689333916
16.07963622,-0.282515794,0.01436521,9.830592155
16.12963622,-0.229843363,0.165199921,9.576807022
16.17963622,-0.280121595,0.090979666,9.83777523
16.22963622,-0.263362199,0.093373865,9.708487511
16.27963622,-0.306457818,0.002394202,9.878476143
16.32963622,-0.237025961,0.138863698,9.727641106
16.37963622,-0.304063618,0.098162271,9.672574997
16.42963622,-0.282515794,0.045489833,9.775525093
16.47963622,-0.33518824,0.055066638,9.612719536
16.52963622,-0.263362199,0.098162271,9.631873131
16.57963622,-0.234631762,0.059855044,9.842563629
16.62963622,-0.282515794,0.107739076,9.773131371
16.67963622,-0.292092621,0.052672438,9.873687744
16.72963622,-0.280121595,0.14844051,9.713275909
16.77963622,-0.275333196,0.10295067,9.734824181
16.82963622,-0.275333196,0.026336219,9.768342972
16.87963622,-0.232237563,0.10295067,9.686940193
16.92963622,-0.287304193,0.064643443,9.806650162
16.97963622,-0.234631762,0.126892686,9.739612579
17.02963622,-0.244208574,0.1316811,9.694122314
17.07963622,-0.229843363,0.069431849,9.789890289
17.12963622,-0.225054964,0.122104287,9.655815125
17.17963622,-0.268150598,0.112527482,9.739612579
17.22963622,-0.270544797,0.047884032,9.828198433
17.27963622,-0.330399841,0.117315881,9.718064308
17.32963622,-0.20350714,0.122104287,9.830592155
17.37963622,-0.20350714,0.196324542,9.634267807
17.42963622,-0.280121595,0.035913024,9.722852707
17.47963622,-0.29688102,0.038307227,9.753977776
17.52963622,-0.263362199,0.177170932,9.627084732
17.57963622,-0.272938997,0.114921682,9.706093788
17.62963622,-0.256179571,0.069431849,9.84974575
17.67963622,-0.275333196,0.08379706,9.835380554
17.72963622,-0.215478152,0.124498487,9.816226959
17.77963622,-0.268150598,0.105344877,9.674968719
17.82963622,-0.263362199,0.064643443,9.742006302
17.87963622,-0.256179571,0.10295067,9.583989143
17.92963622,-0.217872351,0.110133275,9.670180321
17.97963622,-0.260968,0.035913024,9.787496567
18.02963622,-0.280121595,0.004788403,9.940725327
18.07963622,-0.256179571,0.177170932,9.619902611
18.12963622,-0.196324542,0.100556471,9.92636013
18.17963622,-0.232237563,0.045489833,9.83777523
18.22963622,-0.256179571,0.064643443,9.785101891
18.27963622,-0.248996973,0.136469498,9.615114212
18.32963622,-0.246602774,0.129286885,9.543288231
18.37963622,-0.270544797,0.050278235,9.715670586
18.42963622,-0.244208574,0.057460841,9.842563629
18.47963622,-0.253785372,0.112527482,9.780313492
18.52963622,-0.248996973,0.126892686,9.878476143
18.57963622,-0.237025961,0.088585466,9.749189377
18.62963622,-0.251391172,0.110133275,9.866505623
18.67963622,-0.18435353,0.179565132,9.627084732
18.72963622,-0.18674773,0.153228909,9.641449928
18.77963622,-0.244208574,0.10295067,9.653421402
18.82963622,-0.232237563,0.107739076,9.823410034
18.87963622,-0.280121595,0.172382519,9.605537415
18.92963622,-0.158017308,0.196324542,9.749189377
18.97963622,-0.220266551,0.090979666,9.785101891
19.02963622,-0.215478152,0.105344877,9.794678688
19.07963622,-0.213083953,0.14844051,9.682151794
19.12963622,-0.272938997,0.162805721,9.706093788
19.17963622,-0.272938997,0.122104287,9.777919769
19.22963622,-0.237025961,0.100556471,9.878476143
19.27963622,-0.234631762,0.146046311,9.746794701
19.32963622,-0.253785372,0.160411507,9.715670586
19.37963622,-0.237025961,0.119710088,9.667786598
19.42963622,-0.256179571,0.093373865,9.744400978
19.47963622,-0.201112941,0.160411507,9.694122314
19.52963622,-0.246602774,0.107739076,9.844957352
19.57963622,-0.229843363,0.134075299,9.797073364
19.62963622,-0.275333196,0.129286885,9.749189377
19.67963622,-0.282515794,0.100556471,9.830592155
19.72963622,-0.191536129,0.165199921,9.643844604
19.77963622,-0.239420176,0.079008654,9.648633003
19.82963622,-0.232237563,0.045489833,9.679757118
19.87963622,-0.234631762,0.141257897,9.562441826
19.92963622,-0.277727395,0.026336219,9.856928825
19.97963622,-0.232237563,0.08379706,9.835380554
20.02963622,-0.198718742,0.165199921,9.780313492
20.07963622,-0.232237563,0.100556471,9.722852707
20.12963622,-0.174776718,0.110133275,9.504981041
20.17963622,-0.244208574,-0.026336219,9.720458984
20.22963622,-0.162805721,0.055066638,9.799467087
20.27963622,-0.220266551,0.134075299,9.911994934
20.32963622,-0.244208574,0.119710088,9.890447617
20.37963622,-0.234631762,0.095768064,9.911994934
20.42963622,-0.251391172,0.04309563,9.761159897
20.47963622,-0.181959331,0.079008654,9.634267807
20.52963622,-0.158017308,0.071826048,9.526528358
20.57963622,-0.20590134,0.055066638,9.567230225
20.62963622,-0.177170932,0.076614454,9.660603523
20.67963622,-0.215478152,0.064643443,9.787496567
20.72963622,-0.191536129,0.114921682,9.861717224
20.77963622,-0.191536129,0.045489833,9.943120003
20.82963622,-0.234631762,-0.004788403,9.971850395
20.87963622,-0.196324542,0.067037649,9.799467087
20.92963622,-0.169988319,0.069431849,9.686940193
20.97963622,-0.189141929,0.14844051,9.488221169
21.02963622,-0.177170932,0.009576807,9.634267807
21.07963622,-0.20590134,0.004788403,9.737217903
21.12963622,-0.177170932,0.114921682,9.706093788
21.17963622,-0.229843363,0.110133275,9.792284966
21.22963622,-0.165199921,0.100556471,9.84974575
21.27963622,-0.234631762,-0.064643443,9.84974575
21.32963622,-0.158017308,0.16759412,9.469067574
21.37963622,-0.158017308,0.222660765,9.370905876
21.42963622,-0.215478152,0.158017308,9.370905876
21.47963622,-0.172382519,-0.002394202,9.682151794
21.52963622,-0.20590134,0.100556471,9.617507935
21.57963622,-0.169988319,0.270544797,9.33020401
21.62963622,-0.196324542,0.18435353,9.382876396
21.67963622,-0.162805721,0.248996973,8.999804497
21.72963622,-0.179565132,0.292092621,8.779537201
21.77963622,-0.107739076,0.387860686,8.647856712
21.82963622,-0.064643443,0.531512797,8.63109684
21.87963622,-0.246602774,0.390254885,8.973467827
21.92963622,-0.122104287,0.423773706,9.332598686
21.97963622,-0.210689753,0.392649084,9.457097054
22.02963622,-0.143652096,0.399831682,9.619902611
22.07963622,-0.201112941,0.320823014,9.44512558
22.12963622,-0.193930343,0.299275219,9.191340446
22.17963622,-0.155623108,0.232237563,9.220070839
22.22963622,-0.18435353,0.29688102,9.126696587
22.27963622,-0.181959331,0.328005642,9.181763649
22.32963622,-0.177170932,0.275333196,9.40681839
22.37963622,-0.158017308,0.33279404,9.464279175
22.42963622,-0.122104287,0.354341865,9.373299599
22.47963622,-0.193930343,0.284909993,9.459490776
22.52963622,-0.146046311,0.349553436,9.167398453
22.57963622,-0.220266551,0.210689753,9.241618156
22.62963622,-0.162805721,0.244208574,9.342175484
22.67963622,-0.20590134,0.308852017,9.344569206
22.72963622,-0.155623108,0.270544797,9.488221169
22.77963622,-0.246602774,0.265756398,9.423578262
22.82963622,-0.196324542,0.263362199,9.550470352
22.87963622,-0.217872351,0.246602774,9.591172218
22.92963622,-0.18674773,0.270544797,9.634267807
22.97963622,-0.239420176,0.234631762,9.720458984
23.02963622,-0.222660765,0.246602774,9.801861763
23.07963622,-0.177170932,0.213083953,9.995792389
23.12963622,-0.237025961,0.213083953,9.957485199
23.17963622,-0.18674773,0.268150598,9.842563629
23.22963622,-0.244208574,0.165199921,9.830592155
23.27963622,-0.201112941,0.217872351,9.631873131
23.32963622,-0.122104287,0.179565132,9.643844604
23.37963622,-0.14844051,0.217872351,9.504981041
23.42963622,-0.208295554,0.112527482,9.665391922
23.47963622,-0.20350714,0.105344877,9.859322548
23.52963622,-0.225054964,0.246602774,9.631873131
23.57963622,-0.191536129,0.172382519,9.821015358
23.62963622,-0.210689753,0.098162271,9.895236015
23.67963622,-0.220266551,0.052672438,9.825803757
23.72963622,-0.201112941,0.122104287,9.770736694
23.77963622,-0.160411507,0.18435353,9.629479408
23.82963622,-0.160411507,0.136469498,9.775525093
23.87963622,-0.210689753,0.069431849,9.782708168
23.92963622,-0.193930343,0.059855044,9.821015358
23.97963622,-0.270544797,0.136469498,9.662998199
24.02963622,-0.177170932,0.143652096,9.732429504
24.07963622,-0.141257897,0.093373865,9.787496567
24.12963622,-0.237025961,0.076614454,9.732429504
24.17963622,-0.215478152,0.107739076,9.782708168
24.22963622,-0.248996973,0.124498487,9.710882187
24.27963622,-0.18674773,0.08379706,9.840168953
24.32963622,-0.210689753,0.098162271,9.722852707
24.37963622,-0.165199921,0.134075299,9.627084732
24.42963622,-0.172382519,0.095768064,9.682151794
24.47963622,-0.18435353,0.107739076,9.727641106
24.52963622,-0.16759412,0.095768064,9.818621635
24.57963622,-0.177170932,0.1316811,9.825803757
24.62963622,-0.217872351,0.129286885,9.835380554
24.67963622,-0.179565132,0.107739076,9.696516991
24.72963622,-0.270544797,0.059855044,9.720458984
24.77963622,-0.105344877,0.112527482,9.794678688
24.82963622,-0.181959331,0.210689753,9.653421402
24.87963622,-0.20590134,0.141257897,9.821015358
24.92963622,-0.20350714,0.126892686,9.691728592
24.97963622,-0.246602774,0.105344877,9.785101891
25.02963622,-0.225054964,0.179565132,9.739612579
25.07963622,-0.20590134,0.155623108,9.706093788
25.12963622,-0.220266551,0.114921682,9.718064308
25.17963622,-0.20350714,0.10295067,9.756371498
25.22963622,-0.217872351,0.105344877,9.730035782
25.27963622,-0.174776718,0.10295067,9.758766174
25.32963622,-0.208295554,0.076614454,9.713275909
25.37963622,-0.213083953,0.076614454,9.765948296
25.42963622,-0.210689753,0.04309563,9.84974575
25.47963622,-0.210689753,0.129286885,9.662998199
25.52963622,-0.208295554,0.088585466,9.785101891
25.57963622,-0.158017308,0.112527482,9.758766174
25.62963622,-0.198718742,0.093373865,9.677363396
25.67963622,-0.20350714,0.088585466,9.761159897
25.72963622,-0.222660765,0.146046311,9.674968719
25.77963622,-0.246602774,0.117315881,9.792284966
25.82963622,-0.201112941,0.098162271,9.821015358
25.87963622,-0.208295554,0.08379706,9.730035782
25.92963622,-0.18674773,0.067037649,9.813833237
25.97963622,-0.162805721,0.107739076,9.730035782
26.02963622,-0.169988319,0.052672438,9.83777523
26.07963622,-0.201112941,0.110133275,9.677363396
26.12963622,-0.179565132,0.122104287,9.727641106
26.17963622,-0.179565132,0.059855044,9.708487511
26.22963622,-0.217872351,0.052672438,9.734824181
26.27963622,-0.160411507,0.059855044,9.809044838
26.32963622,-0.177170932,0.064643443,9.907206535
26.37963622,-0.253785372,0.076614454,9.739612579
26.42963622,-0.196324542,0.067037649,9.765948296
26.47963622,-0.256179571,0.088585466,9.605537415
26.52963622,-0.181959331,0.052672438,9.746794701
26.57963622,-0.193930343,-0.026336219,9.81143856
26.62963622,-0.189141929,0.047884032,9.775525093
26.67963622,-0.244208574,-0.033518825,9.696516991
26.72963622,-0.174776718,0.193930343,9.085995674
26.77963622,-0.093373865,0.517147541,8.66940403
26.82963622,-0.229843363,-0.10295067,9.454702377
26.87963622,-0.306457818,-0.272938997,10.20648193
26.92963622,-0.143652096,0.079008654,9.923966408
26.97963622,-0.146046311,0.134075299,10.04367638
27.02963622,-0.174776718,0.136469498,9.981427193
27.07963622,-0.20350714,-0.208295554,10.02931118
27.12963622,-0.227449164,-0.031124622,9.47146225
27.17963622,-0.234631762,-0.002394202,9.655815125
27.22963622,-0.191536129,0.10295067,9.593565941
27.27963622,-0.220266551,0.004788403,9.907206535
27.32963622,-0.191536129,0.057460841,9.787496567
27.37963622,-0.241814375,-0.071826048,9.933543205
27.42963622,-0.232237563,0.01436521,9.646238327
27.47963622,-0.246602774,0.009576807,9.713275909
27.52963622,-0.217872351,0.009576807,9.670180321
27.57963622,-0.208295554,-0.019153614,9.758766174
27.62963622,-0.222660765,0.007182605,9.713275909
