Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
5.362135936,-0.599869669,0.044593163,0.04642576
5.412135936,0.302989155,0.069027774,0.1001819
5.462135936,-0.162490159,-0.070249505,-0.032986723
5.512135936,-0.441044718,-0.112399206,0.079412483
5.562135936,-0.043982297,-0.157603234,0.032375857
5.612135936,0.157603234,-0.1001819,0.032375857
5.662135936,0.183870435,-0.055588737,0.024434609
5.712135936,0.160046697,0.091018923,-0.048869219
5.762135936,0.329256356,0.043982297,-0.197309479
5.812135936,0.295047909,0.106290549,-0.105068825
5.862135936,0.27488935,0.006719518,-0.485637873
5.912135936,-0.324980319,0.289550126,0.15393804
5.962135936,0.364686549,-0.099571034,0.115453534
6.012135936,-0.156381503,0.052534413,0.109955743
6.062135936,-0.385455966,0.062919118,-0.127670839
6.112135936,-0.083077677,-0.061086524,-0.056199603
6.162135936,-0.026267206,0.024434609,-0.01038471
6.212135936,0.1160644,-0.271224171,0.06536258
6.262135936,0.157603234,0.04642576,0.0580322
6.312135936,0.42394048,-0.155159771,0.091629788
6.362135936,0.348804057,0.108123146,-0.047036625
6.412135936,0.202196389,-0.308486939,-0.029321533
6.462135936,0.05375614,-0.009162978,0.408057988
6.512135936,0.08124508,-0.03481932,-0.017104227
6.562135936,-0.51984632,-0.017715093,-0.094073251
6.612135936,-0.546724379,0.093462385,-0.081855945
6.662135936,0.007941248,-0.065973446,-0.044593163
6.712135936,0.092240654,-0.062308256,0.007941248
6.762135936,0.062308256,0.056810468,-0.106290549
6.812135936,0.489303052,0.238848314,-0.373238653
6.862135936,0.175318331,0.339641064,-0.166766211
6.912135936,0.46364671,-0.045204028,-0.415388376
6.962135936,-0.762359798,0.224798411,0.300545692
7.012135936,0.307265222,-0.208915919,0.134390354
7.062135936,0.01038471,-0.007330383,0.207083315
7.112135936,-0.372627795,0.006719518,-0.052534413
7.162135936,-0.039706241,-0.069027774,-0.103236228
7.212135936,0.018936822,-0.054977871,-0.091018923
7.262135936,0.075136423,-0.137444675,-0.021991149
7.312135936,-0.008552114,-0.025045475,-0.040927973
7.362135936,-0.007941248,-0.070860371,0.014049901
7.412135936,0.225409269,0.029321533,0.102625363
7.462135936,-0.346971452,-0.148440257,0.105068825
7.512135936,-0.158214092,0.249843881,0.017104227
7.562135936,0.101403631,-0.077579886,0.03848451
7.612135936,-0.193644285,0.025656341,0.183259577
7.662135936,-0.2003638,-0.135001212,0.214413703
7.712135936,0.000610865,-0.125838235,0.150272846
7.762135936,-0.124005646,-0.054977871,0.047036625
7.812135936,-0.110566609,0.075136423,0.009773844
7.862135936,0.324369431,0.04642576,-0.080634214
7.912135936,0.115453534,0.121562183,-0.085521132
7.962135936,0.507629037,-0.076358154,-0.619417369
8.012135936,0.061086524,0.010995574,-0.323147714
8.062135936,0.0842994,0.007941248,0.174096599
8.112135936,-0.05375614,-0.149661988,0.091629788
8.162135936,-0.48685959,-0.160657555,-0.075747289
8.212135936,-0.177761793,-0.016493361,-0.148440257
8.262135936,-0.180205241,0.045204028,-0.044593163
8.312135936,0.124616511,0.071471237,-0.025045475
8.362135936,-0.092240654,0.0842994,0.095294975
8.412135936,0.158824965,-0.116675265,0.150883719
8.462135936,0.276111096,0.230296195,0.183259577
8.512135936,-0.043982297,-0.140499011,0.260839462
8.562135936,-0.422718763,-0.014049901,0.224798411
8.612135936,0.149661988,-0.059864793,0.102014497
8.662135936,-0.538172305,0.067806043,0.172874868
8.712135936,-0.242513508,-0.031154128,0.129503429
8.762135936,0.103236228,-0.191811681,0.109344877
8.812135936,-0.056199603,-0.101403631,0.073303826
8.862135936,0.096516706,-0.048869219,-0.003665192
8.912135936,0.072692961,0.102625363,-0.062308256
8.962135936,0.254119933,0.097738437,-0.195476875
9.012135936,0.389121175,-0.106290549,-0.506407261
9.062135936,0.178372651,-0.114842668,-0.420886159
9.112135936,0.06963864,0.244346097,0.224187538
9.162135936,-0.179594383,-0.182648704,0.109955743
9.212135936,-0.597426236,0.0580322,-0.060475659
9.262135936,-0.292604446,-0.008552114,-0.230296195
9.312135936,0.009773844,0.181426972,-0.103236228
9.362135936,-0.059253927,0.138666406,0.021991149
9.412135936,0.049480084,-0.01160644,0.039706241
9.462135936,0.114231803,-0.025656341,0.089797191
9.512135936,0.173485726,0.057421334,0.06536258
9.562135936,0.339641064,-0.067806043,-0.043982297
9.612135936,-0.486248732,0.06963864,0.362853944
9.662135936,0.202196389,0.147218525,0.299323976
9.712135936,-0.233961389,-0.043371432,0.193644285
9.762135936,-0.479529232,0.047647487,0.182648704
9.812135936,-0.229074463,-0.102625363,0.172263995
9.862135936,0.108123146,-0.228463605,0.150272846
9.912135936,0.067195177,-0.11178834,0.119729586
9.962135936,0.095294975,-0.004886922,-0.054977871
10.01213594,0.276721954,-0.02687807,-0.178372651
10.06213594,0.156381503,0.240680903,-0.252898216
10.11213594,0.409890592,-0.082466811,-0.432492584
10.16213594,-0.113620937,0.284052342,0.185703039
10.21213594,0.118507855,-0.211359382,0.158214092
10.26213594,-0.359188765,-0.009773844,0.05375614
10.31213594,-0.390953749,-0.093462385,-0.29810223
10.36213594,-0.103847094,0.02687807,-0.270613313
10.41213594,-0.091018923,0.136222944,-0.078801617
10.46213594,0.025045475,0.043982297,0.040927973
10.51213594,0.253509074,0.028099801,0.246178687
10.56213594,0.020158554,-0.0842994,0.109955743
10.61213594,0.287106663,0.072692961,-0.064140849
10.66213594,-0.273667634,0.032375857,0.21197024
10.71213594,-0.065973446,0.125838235,0.263893783
10.76213594,-0.042760566,-0.160046697,0.032375857
10.81213594,-0.415999234,-0.036041051,0.0842994
10.86213594,-0.031764992,-0.149661988,0.184481308
10.91213594,0.009162978,-0.083688542,0.170431405
10.96213594,0.027488936,-0.078190751,0.124005646
11.01213594,0.11911872,0.013439035,-0.031154128
11.06213594,0.248622149,-0.057421334,-0.172263995
11.11213594,0.093462385,0.025045475,-0.219911486
11.16213594,0.546724379,-0.147218525,-0.465479314
11.21213594,-0.285884947,-0.239459172,-0.312152147
11.26213594,0.27488935,0.245567828,0.224187538
11.31213594,-0.034208454,-0.045204028,0.078190751
11.36213594,-0.57604593,0.138666406,-0.125838235
11.41213594,-0.251065612,0.238237441,-0.248622149
11.46213594,-0.138666406,0.240070045,-0.119729586
11.51213594,-0.06963864,0.101403631,-0.037262779
11.56213594,-0.02687807,0.069027774,0.0842994
11.61213594,0.09285152,0.001832596,0.155770645
11.66213594,0.124616511,0.06536258,0.08857546
11.71213594,0.262061179,-0.026267206,-0.077579886
11.76213594,-0.196698606,-0.151494578,0.433103472
11.81213594,0.049480084,0.105679691,0.383623362
11.86213594,-0.222354949,-0.008552114,0.056810468
11.91213594,-0.310930401,-0.098960169,-0.056199603
11.96213594,-0.024434609,-0.115453534,0.045204028
12.01213594,0.040927973,-0.151494578,0.090408057
12.06213594,-0.021380283,-0.141109869,0.016493361
12.11213594,-0.108123146,0.000610865,-0.156992361
12.16213594,0.229074463,-0.042760566,-0.240070045
12.21213594,0.365908295,0.193644285,-0.313373864
12.26213594,0.542448342,-0.050701816,-0.414166629
12.31213594,-0.372627795,0.322536856,0.295658767
12.36213594,0.270613313,0.003054326,0.145996794
12.41213594,-0.430049121,0.089797191,0.094684117
12.46213594,-0.299323976,-0.021991149,-0.204028994
12.51213594,-0.07696902,0.036651913,-0.126449108
12.56213594,0.084910266,0.017715093,-0.079412483
12.61213594,0.045204028,-0.035430186,-0.017715093
12.66213594,0.161879286,-0.008552114,0.099571034
12.71213594,0.28160888,0.028099801,0.146607652
12.76213594,0.294437051,0.105068825,-0.05009095
12.81213594,0.455705464,-0.098349303,-0.075747289
12.86213594,0.370184332,0.064140849,0.758694649
12.91213594,-0.571159005,-0.043371432,0.024434609
12.96213594,-0.350025773,-0.128892571,-0.203418121
13.01213594,-0.426383942,0.048258353,0.096516706
13.06213594,0.028710667,-0.158824965,0.1160644
13.11213594,0.027488936,-0.108734012,0.106901415
13.16213594,-0.072692961,-0.087353729,-0.183870435
13.21213594,0.306043476,0.087353729,-0.182037845
13.26213594,0.145996794,0.029321533,-0.293215305
13.31213594,0.306654364,-0.086131997,-0.509461641
13.36213594,-0.155770645,0.080634214,-0.031154128
13.41213594,0.390342891,0.111177474,0.113010071
13.46213594,-0.155770645,-0.013439035,0.059253927
13.51213594,-0.365297407,-0.085521132,-0.202807263
13.56213594,-0.033597589,-0.09590584,-0.265726388
13.61213594,0.102014497,0.001832596,-0.050701816
13.66213594,0.183870435,-0.120340452,-0.055588737
13.71213594,0.050701816,0.031764992,0.141720742
13.76213594,-0.176540062,0.057421334,0.205861583
13.81213594,0.145996794,0.067195177,0.136222944
13.86213594,-0.078801617,-0.086131997,-0.023823744
13.91213594,-0.148440257,-0.100792766,0.270002425
13.96213594,0.335975885,0.064140849,0.097127572
14.01213594,-0.442877293,-0.185092166,-0.026267206
14.06213594,-0.339641064,0.085521132,0.022602014
14.11213594,-0.024434609,-0.06536258,0.029321533
14.16213594,-0.048258353,0.00122173,0.042760566
14.21213594,-0.17715092,-0.082466811,-0.087964594
14.26213594,0.238848314,-0.1160644,-0.141109869
14.31213594,0.119729586,0.235793978,0.017715093
14.36213594,0.416610092,-0.110566609,-0.36102137
14.41213594,-0.208305046,0.136833817,-0.398284137
14.46213594,0.42394048,0.259617716,-0.064751714
14.51213594,0.336586744,0.183259577,-0.138055548
14.56213594,-0.207083315,-0.242513508,-0.169820532
14.61213594,-0.371406078,-0.299323976,-0.207083315
14.66213594,0.147829384,-0.067195177,-0.179594383
14.71213594,-0.040317107,0.0421497,-0.025045475
14.76213594,0.002443461,-0.03481932,0.101403631
14.81213594,-0.099571034,0.021991149,0.233961389
14.86213594,0.145385921,0.228463605,0.268780708
14.91213594,0.163101018,-0.028710667,-0.022602014
14.96213594,-0.034208454,-0.10751228,0.213191971
15.01213594,0.369573474,-0.203418121,0.602923989
15.06213594,-0.742201269,-0.09590584,0.163711891
15.11213594,-0.379958183,-0.08857546,0.040317107
15.16213594,-0.394618958,-0.110566609,0.08857546
15.21213594,-0.021380283,-0.145385921,0.010995574
15.26213594,-0.059253927,-0.113620937,0.002443461
15.31213594,0.120340452,-0.037873644,-0.199142069
15.36213594,0.298713118,-0.006719518,-0.178372651
15.41213594,0.360410482,0.102014497,-0.393397212
15.46213594,0.464868456,0.075747289,-0.576656818
15.51213594,-0.086131997,0.295047909,-0.203418121
15.56213594,0.271224171,0.151494578,0.135612086
15.61213594,-0.153327182,-0.014049901,0.189979091
15.66213594,-0.238237441,-0.018936822,0.05375614
15.71213594,-0.130114302,-0.016493361,-0.092240654
15.76213594,0.085521132,0.062919118,-0.056199603
15.81213594,-0.077579886,-0.01282817,0.031764992
15.86213594,-0.033597589,0.057421334,0.076358154
15.91213594,-0.066584311,-0.003054326,0.152716309
15.96213594,0.326812893,0.021380283,0.102014497
16.01213594,0.302989155,0.005497787,-0.054367006
16.06213594,-0.185092166,-0.064140849,0.252287358
16.11213594,0.167377085,0.005497787,0.087353729
16.16213594,-0.366519153,-0.06169739,0.018325957
16.21213594,-0.317039073,0.017104227,0.133779496
16.26213594,0.003665192,-0.153327182,0.128281698
16.31213594,0.07696902,-0.13072516,0.099571034
16.36213594,0.139888138,-0.106290549,0.018936822
16.41213594,0.141720742,0.079412483,-0.068416908
16.46213594,0.333532423,-0.039706241,-0.228463605
16.51213594,0.30482176,0.193033412,-0.29810223
16.56213594,0.48014009,-0.031764992,-0.594371855
16.61213594,-0.078190751,0.22357668,0.108123146
16.66213594,0.279165417,-0.139888138,0.149051115
16.71213594,-0.324980319,0.072082102,0.089186326
16.76213594,-0.442877293,0.005497787,-0.150272846
16.81213594,-0.098349303,0.080634214,-0.100792766
16.86213594,-0.026267206,0.062308256,-0.035430186
16.91213594,0.036041051,0.028099801,0.032986723
16.96213594,-0.021991149,-0.027488936,0.149051115
17.01213594,0.05375614,-0.070249505,0.122783914
17.06213594,0.204028994,0.02321288,-0.003665192
17.11213594,0.486248732,-0.101403631,0.135612086
17.16213594,-0.168598801,0.013439035,0.491746515
17.21213594,-0.147218525,0.000610865,0.007941248
17.26213594,-0.528398454,-0.009773844,-0.041538838
17.31213594,-0.379958183,-0.096516706,0.008552114
17.36213594,0.064751714,-0.185092166,-0.009773844
17.41213594,0.024434609,-0.172874868,-0.009162978
17.46213594,-0.032375857,-0.004886922,-0.11911872
17.51213594,0.215024561,0.050701816,-0.215635434
17.56213594,0.204639852,0.251065612,-0.197309479
17.61213594,0.483194411,0.051312681,-0.416610092
17.66213594,-0.580932856,0.415388376,0.035430186
17.71213594,0.411723167,-0.133168623,-0.073914692
17.76213594,-0.207694188,-0.008552114,0.094073251
17.81213594,-0.445931643,-0.015882496,-0.106901415
17.86213594,-0.137444675,0.003665192,-0.03848451
17.91213594,0.097127572,-0.024434609,-0.01038471
17.96213594,-0.072082102,-0.025656341,0.1001819
18.01213594,-0.1001819,-0.069027774,0.054367006
18.06213594,0.10445796,-0.082466811,0.070249505
18.11213594,0.248011291,-0.074525557,0.121562183
18.16213594,-0.009773844,-0.045814894,0.25167647
18.21213594,-0.467311919,0.04642576,0.173485726
18.26213594,0.478918344,-0.068416908,0.039095376
18.31213594,-0.386066824,0.027488936,0.219300628
18.36213594,-0.197309479,0.007941248,0.242513508
18.41213594,0.230296195,-0.087353729,0.15393804
18.46213594,0.142942473,-0.039706241,0.105068825
18.51213594,-0.015271631,0.069027774,-0.019547688
18.56213594,0.061086524,-0.109955743,-0.182648704
18.61213594,0.049480084,-0.040927973,-0.149051115
18.66213594,0.549167872,-0.023823744,-0.260228604
18.71213594,-0.058643065,0.048869219,-0.197920337
18.76213594,0.17898351,0.124616511,0.047647487
18.81213594,0.124005646,-0.066584311,-0.014049901
18.86213594,-0.540615737,0.029932396,-0.007330383
18.91213594,-0.337197602,0.153327182,-0.139277279
18.96213594,0.138055548,0.200974673,-0.1423316
19.01213594,0.129503429,-0.003665192,-0.048258353
19.06213594,0.004276057,-0.110566609,0.002443461
19.11213594,0.108734012,-0.0842994,0.167987943
19.16213594,0.323147714,-0.014049901,0.109955743
19.21213594,0.129503429,-0.093462385,0.060475659
19.26213594,-0.846659243,-0.026267206,0.066584311
19.31213594,0.632856369,-0.051312681,0.03848451
19.36213594,-0.212581098,-0.10751228,0.090408057
19.41213594,-0.361632228,0.016493361,0.210748509
19.46213594,0.034208454,-0.063529983,0.086742863
19.51213594,-0.037262779,-0.03848451,-0.057421334
19.56213594,-0.214413703,0.05375614,-0.1423316
19.61213594,0.072692961,0.039095376,-0.163101018
19.66213594,0.346360594,-0.035430186,-0.2003638
19.71213594,0.312763006,0.047647487,-0.243124366
19.76213594,0.483194411,-0.032375857,-0.483805269
19.81213594,0.032375857,0.226020142,-0.070860371
19.86213594,0.36774087,-0.122173049,0.06169739
19.91213594,-0.348193198,0.075136423,0.140499011
19.96213594,-0.469755381,0.02321288,-0.064140849
20.01213594,-0.056810468,0.062919118,-0.111177474
20.06213594,-0.138055548,0.076358154,-0.069027774
20.11213594,-0.069027774,-0.00122173,-0.029932396
20.16213594,-0.018325957,0.054367006,0.052534413
20.21213594,-0.067806043,0.01160644,0.080023348
20.26213594,0.257785142,-0.003665192,0.055588737
20.31213594,0.101403631,-0.000610865,-0.01282817
20.36213594,-0.577267647,0.048258353,0.219911486
20.41213594,0.261450321,-0.062308256,0.084910266
20.46213594,-0.35430184,-0.094073251,0.125227377
20.51213594,-0.295047909,-0.178372651,0.094684117
20.56213594,0.025656341,-0.192422554,0.109344877
20.61213594,0.035430186,-0.169820532,0.030543262
20.66213594,-0.053145275,-0.014660766,-0.025045475
20.71213594,0.185703039,0.062308256,-0.062308256
20.76213594,0.403781921,-0.096516706,-0.106901415
20.81213594,0.395229816,0.090408057,-0.060475659
20.86213594,0.004886922,0.022602014,-0.326202035
20.91213594,-0.059864793,0.287106663,0.072692961
20.96213594,0.536950529,-0.080634214,-0.08124508
21.01213594,-0.137444675,0.095294975,0.021380283
21.06213594,-0.186313897,0.045204028,-0.183870435
21.11213594,-0.000610865,0.001832596,-0.119729586
21.16213594,-0.063529983,0.026267206,-0.016493361
21.21213594,-0.040927973,-0.064751714,0.018936822
21.26213594,-0.079412483,0.045204028,0.093462385
21.31213594,0.153327182,-0.023823744,0.150883719
21.36213594,0.331699818,0.004276057,0.064751714
21.41213594,0.098349303,-0.059253927,0.154548913
21.46213594,-0.122783914,0.029321533,0.257785142
21.51213594,0.047036625,-0.035430186,-0.028710667
21.56213594,-0.561996043,0.025045475,-0.051312681
21.61213594,-0.172874868,-0.067195177,-0.03848451
21.66213594,0.085521132,-0.133779496,0.02321288
21.71213594,-0.005497787,-0.029932396,0.024434609
21.76213594,-0.051312681,-0.054977871,-0.055588737
21.81213594,0.029321533,0.124005646,-0.221133217
21.86213594,0.207694188,0.126449108,-0.141720742
21.91213594,0.585208893,-0.031154128,-0.434325188
21.96213594,-0.269391567,0.309097827,0.022602014
22.01213594,0.362243086,-0.006719518,0.051312681
22.06213594,0.008552114,-0.03481932,0.075136423
22.11213594,-0.538172305,-0.029932396,-0.068416908
22.16213594,-0.119729586,0.108123146,-0.185703039
22.21213594,0.027488936,0.080023348,-0.058643065
22.26213594,-0.034208454,0.006719518,0.018936822
22.31213594,-0.017715093,-0.075136423,0.177761793
22.36213594,0.293826193,-0.182037845,0.213191971
22.41213594,0.174707457,-0.00122173,0.288328409
22.46213594,0.444709897,-0.110566609,0.120340452
22.51213594,-0.534507096,-0.008552114,0.28160888
22.56213594,0.403171063,-0.072692961,0.004276057
22.61213594,-0.412334055,-0.062308256,-0.022602014
22.66213594,-0.5497787,0.031764992,-0.059864793
22.71213594,-0.127670839,-0.108123146,0.004886922
22.76213594,-0.092240654,-0.025045475,-0.036041051
22.81213594,-0.078801617,-0.0421497,-0.1423316
22.86213594,0.096516706,0.080023348,-0.276721954
22.91213594,0.217468023,0.072692961,-0.273667634
22.96213594,0.345138878,0.11178834,-0.360410482
23.01213594,0.015882496,0.148440257,-0.400116742
23.06213594,0.002443461,0.150272846,0.155770645
23.11213594,0.522900641,-0.228463605,0.014049901
23.16213594,-0.256563395,-0.083688542,0.109344877
23.21213594,-0.144164205,-0.037262779,-0.114231803
23.26213594,-0.067806043,-0.012217305,-0.023823744
23.31213594,0.078801617,0.053145275,0.067806043
23.36213594,-0.182037845,0.015271631,0.160046697
23.41213594,-0.078190751,0.06169739,0.181426972
23.46213594,0.057421334,0.050701816,0.161879286
23.51213594,0.205250725,0.045204028,0.073303826
23.56213594,0.164322749,-0.105068825,0.263282925
23.61213594,-0.241902635,-0.140499011,0.320704252
23.66213594,-0.034208454,-0.051312681,0.009162978
23.71213594,-0.455094606,-0.060475659,0.05375614
23.76213594,-0.15393804,-0.099571034,0.057421334
23.81213594,-0.03481932,-0.177761793,0.029932396
23.86213594,0.023823744,-0.09285152,-0.004276057
23.91213594,-0.109344877,0.049480084,-0.13072516
23.96213594,0.191811681,0.095294975,-0.21197024
24.01213594,0.228463605,0.1160644,-0.258396
24.06213594,0.399505884,0.037873644,-0.411112309
24.11213594,-0.483805269,0.289550126,-0.043371432
24.16213594,0.285274059,0.001832596,-0.070860371
24.21213594,-0.310319543,0.085521132,0.033597589
24.26213594,-0.231517926,0.043982297,-0.120340452
24.31213594,-0.089797191,0.040317107,-0.063529983
24.36213594,0.06963864,0.031764992,-0.016493361
24.41213594,0.029321533,-0.125838235,0.118507855
24.46213594,0.067195177,-0.076358154,0.1160644
24.51213594,0.084910266,0.03481932,0.248622149
24.56213594,0.34758231,-0.039095376,0.134390354
24.61213594,0.0580322,0.075747289,0.122173049
24.66213594,-0.348193198,-0.068416908,0.252898216
24.71213594,0.33108896,-0.116675265,0.098960169
24.76213594,-0.313373864,-0.091018923,0.039095376
24.81213594,-0.288939267,0.009773844,0.06169739
24.86213594,0.098349303,-0.157603234,0.066584311
24.91213594,-0.047036625,-0.043982297,0.041538838
24.96213594,0.005497787,-0.021991149,-0.09285152
25.01213594,0.302378297,0.066584311,-0.149661988
25.06213594,0.072082102,0.079412483,-0.097127572
25.11213594,0.419664413,-0.053145275,-0.444709897
25.16213594,-0.015271631,0.094684117,-0.33108896
25.21213594,0.318871647,0.141109869,0.154548913
25.26213594,0.240070045,-0.106290549,0.109955743
25.31213594,-0.491746515,-0.02321288,0.103236228
25.36213594,-0.237015709,0.070860371,-0.122783914
25.41213594,-0.034208454,0.100792766,-0.003665192
25.46213594,0.0421497,0.086742863,0.029321533
25.51213594,-0.113010071,-0.008552114,0.099571034
25.56213594,-0.061086524,0.013439035,0.19058995
25.61213594,0.026267206,0.051312681,0.201585531
25.66213594,0.294437051,-0.014049901,-0.064140849
25.71213594,-0.191811681,-0.029932396,0.226631001
25.76213594,0.19058995,-0.080023348,0.285884947
25.81213594,-0.045814894,-0.156992361,0.014049901
25.86213594,-0.590095818,-0.071471237,-0.014049901
25.91213594,-0.21013765,-0.004886922,-0.009162978
25.96213594,0.197920337,-0.134390354,0.048869219
26.01213594,0.059864793,-0.05009095,0.027488936
26.06213594,0.064751714,-0.001832596,-0.169209674
26.11213594,0.312152147,0.062919118,-0.232739657
26.16213594,0.110566609,0.001832596,-0.368962616
26.21213594,0.352469236,-0.062919118,-0.657290995
26.26213594,-0.041538838,0.241902635,-0.149661988
26.31213594,0.169209674,-0.167987943,0.153327182
26.36213594,-0.341473669,-0.003665192,0.224187538
26.41213594,-0.509461641,0.029932396,0.003665192
26.46213594,-0.094684117,0.099571034,-0.082466811
26.51213594,0.03481932,0.103847094,0.007941248
26.56213594,0.01160644,0.030543262,0.06536258
26.61213594,-0.027488936,0.060475659,0.218078896
26.66213594,0.07696902,0.004276057,0.2003638
26.71213594,0.137444675,0.010995574,0.174096599
26.76213594,0.227852732,-0.035430186,0.160657555
26.81213594,-0.395840675,-0.028710667,0.335365027
26.86213594,0.475864023,-0.066584311,0.037873644
26.91213594,-0.412334055,-0.040927973,0.025045475
26.96213594,-0.52656585,0.014049901,-0.00122173
27.01213594,-0.045204028,-0.077579886,-0.007941248
27.06213594,0.09285152,-0.145385921,0.041538838
27.11213594,0.111177474,-0.078801617,-0.06169739
27.16213594,0.043371432,-0.080023348,-0.106290549
27.21213594,0.163711891,0.033597589,-0.063529983
27.26213594,0.4007276,-0.001832596,-0.290160984
27.31213594,-0.33108896,0.045204028,-0.116675265
