Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
2.410974208,-0.00122173,0.000610865,-0.001832596
2.460974208,0.007941248,-0.002443461,0.000610865
2.510974208,0.003665192,-0.001832596,-0.00122173
2.560974208,0.015271631,0.002443461,-0.002443461
2.610974208,0.006108652,0.017715093,0.005497787
2.660974208,0.018325957,-0.000610865,0.00122173
2.710974208,0.009162978,0.00122173,0.004276057
2.760974208,0.00122173,-0.014049901,0
2.810974208,0.001832596,0.000610865,0.004886922
2.860974208,-0.01038471,-0.002443461,-0.007330383
2.910974208,0.000610865,-0.000610865,0.00122173
2.960974208,-0.006108652,-0.021991149,-0.000610865
3.010974208,0.007941248,0.006719518,0.006108652
3.060974208,-0.007330383,-0.008552114,-0.003665192
3.110974208,-0.020769419,0.003665192,-0.006108652
3.160974208,-0.009773844,-0.004886922,-0.006719518
3.210974208,-0.01038471,-0.01160644,-0.008552114
3.260974208,0.006108652,0.005497787,-0.004886922
3.310974208,0.021991149,-0.002443461,-0.006719518
3.360974208,0.037873644,0.009162978,0.007941248
3.410974208,-0.005497787,-0.009773844,0.003054326
3.460974208,0.003054326,0.000610865,0.00122173
3.510974208,-0.031154128,-0.003665192,-0.001832596
3.560974208,-0.014049901,0.007941248,-0.006719518
3.610974208,-0.018936822,0.018325957,-0.001832596
3.660974208,-0.021380283,-0.014660766,0.006719518
3.710974208,-0.00122173,-0.006719518,0.015882496
3.760974208,-0.004886922,-0.009773844,0.001832596
3.810974208,-0.003665192,-0.001832596,0.003665192
3.860974208,-0.004276057,0.005497787,0.004276057
3.910974208,-0.01038471,0.003054326,0.004276057
3.960974208,-0.003054326,0,0.004276057
4.010974208,-0.008552114,-0.009162978,-0.001832596
4.060974208,0.022602014,0.006719518,0.003665192
4.110974208,0.032986723,0.016493361,0.007330383
4.160974208,0.007330383,-0.006108652,-0.003054326
4.210974208,-0.009162978,-0.00122173,0.004276057
4.260974208,-0.019547688,0.008552114,-0.003665192
4.310974208,-0.009162978,-0.004886922,-0.010995574
4.360974208,-0.006108652,0.003054326,-0.012217305
4.410974208,0.000610865,-0.006719518,-0.005497787
4.460974208,0.003665192,-0.013439035,0.00122173
4.510974208,0.012217305,-0.006719518,0.003665192
4.560974208,0.01038471,0.01160644,-0.003665192
4.610974208,0.014049901,-0.009162978,-0.001832596
4.660974208,-0.014049901,0.020158554,-0.004276057
4.710974208,-0.01282817,0.001832596,-0.001832596
4.760974208,-0.021991149,0.002443461,0.005497787
4.810974208,-0.015882496,0.004276057,0.006108652
4.860974208,0.031764992,-0.015271631,0.004886922
4.910974208,0.026267206,0.025045475,0.007941248
4.960974208,-0.020769419,-0.012217305,-0.001832596
5.010974208,0.009162978,0.003054326,-0.007330383
5.060974208,0.001832596,0.013439035,-0.006108652
5.110974208,0.015882496,-0.013439035,-0.018325957
5.160974208,-0.012217305,0.037873644,-0.01282817
5.210974208,-0.006719518,-0.001832596,-0.013439035
5.260974208,0.004276057,0.003054326,0.008552114
5.310974208,0.0421497,-0.01038471,0.003054326
5.360974208,0.028099801,0.01038471,0.005497787
5.410974208,0.012217305,-0.009162978,-0.005497787
5.460974208,0.007330383,0.017715093,0.002443461
5.510974208,-0.003665192,0.002443461,-0.00122173
5.560974208,-0.020158554,0.013439035,0.015271631
5.610974208,-0.019547688,-0.036651913,0.004276057
5.660974208,0.010995574,0.023823744,0.009773844
5.710974208,0.05375614,-0.024434609,-0.006719518
5.760974208,0.006108652,0.035430186,0.01038471
5.810974208,0.009162978,-0.029321533,-0.002443461
5.860974208,0.003665192,0.016493361,0.012217305
5.910974208,-0.00122173,-0.017715093,-0.003054326
5.960974208,0.006108652,0.018325957,0.001832596
6.010974208,-0.017104227,-0.004886922,-0.007330383
6.060974208,-0.027488936,0.003665192,0.004886922
6.110974208,-0.021991149,0.007330383,0.000610865
6.160974208,0.02321288,-0.018936822,0.006108652
6.210974208,0.010995574,0.007330383,0.004276057
6.260974208,0.015882496,0.003054326,0
6.310974208,0.002443461,-0.001832596,-0.000610865
6.360974208,-0.010995574,0.017104227,0.004886922
6.410974208,-0.025656341,-0.014049901,-0.003054326
6.460974208,-0.019547688,0,-0.000610865
6.510974208,0,0.006108652,-0.003665192
6.560974208,0.007330383,0.008552114,-0.00122173
6.610974208,0.003054326,-0.002443461,-0.000610865
6.660974208,-0.013439035,-0.013439035,-0.001832596
6.710974208,0.00122173,0.009773844,0.003665192
6.760974208,-0.007330383,-0.014049901,-0.008552114
6.810974208,-0.01282817,0.018936822,0.00122173
6.860974208,-0.007941248,-0.015271631,-0.006108652
6.910974208,-0.007941248,-0.000610865,0.002443461
6.960974208,-0.010995574,0.003665192,-0.001832596
7.010974208,0.007330383,0.004276057,-0.000610865
7.060974208,0.006108652,-0.003054326,-0.001832596
7.110974208,-0.002443461,0.024434609,-0.000610865
7.160974208,-0.018325957,-0.015271631,-0.003665192
7.210974208,0.009162978,0.01160644,0.003665192
7.260974208,-0.017104227,-0.018936822,0.000610865
7.310974208,0.004886922,0.013439035,0.006108652
7.360974208,0.015271631,0.003054326,0
7.410974208,0.009162978,-0.004886922,0.006719518
7.460974208,-0.015882496,-0.004276057,-0.004886922
7.510974208,-0.006719518,-0.003054326,-0.00122173
7.560974208,-0.006108652,0.004886922,-0.010995574
7.610974208,-0.005497787,0.001832596,-0.01038471
7.660974208,0,0.007941248,-0.014049901
7.710974208,0.014049901,0.007941248,-0.007330383
7.760974208,0.01282817,-0.004886922,-0.002443461
7.810974208,0.00122173,0.009773844,-0.00122173
7.860974208,0,-0.005497787,-0.003054326
7.910974208,-0.003665192,0.018936822,0.002443461
7.960974208,0.000610865,-0.014660766,-0.000610865
8.010974208,0.007330383,0.012217305,0.007941248
8.060974208,-0.00122173,-0.002443461,0.002443461
8.110974208,-0.015882496,0.01038471,0.006719518
8.160974208,0.013439035,-0.009162978,0.007941248
8.210974208,0.002443461,0.005497787,0.004276057
8.260974208,0.005497787,-0.009162978,0.005497787
8.310974208,-0.01038471,-0.009773844,0.001832596
8.360974208,0.014660766,-0.005497787,0.003054326
8.410974208,0.007941248,-0.007941248,-0.001832596
8.460974208,-0.01160644,0.005497787,-0.006719518
8.510974208,0.007330383,-0.006719518,-0.001832596
8.560974208,-0.010995574,-0.010995574,0
8.610974208,0.018936822,0.005497787,0.006108652
8.660974208,0.007330383,-0.009773844,-0.007941248
8.710974208,0.008552114,0.007941248,0.001832596
8.760974208,-0.010995574,-0.009162978,-0.003054326
8.810974208,0.012217305,0.00122173,0.006719518
8.860974208,-0.002443461,-0.00122173,-0.001832596
8.910974208,0.005497787,-0.003054326,0.003665192
8.960974208,0,0.01038471,-0.001832596
9.010974208,0.037873644,0.00122173,0.007330383
9.060974208,-0.014660766,-0.003665192,0
9.110974208,-0.006719518,-0.008552114,0.007330383
9.160974208,-0.022602014,0.007330383,0.00122173
9.210974208,-0.004886922,-0.000610865,-0.001832596
9.260974208,-0.010995574,0.016493361,-0.002443461
9.310974208,0,-0.006719518,-0.00122173
9.360974208,-0.006719518,-0.005497787,0.002443461
9.410974208,0.00122173,-0.002443461,0.007330383
9.460974208,-0.002443461,0.00122173,-0.004886922
9.510974208,0.014660766,0.001832596,-0.003054326
9.560974208,-0.021380283,0,-0.009162978
9.610974208,0.022602014,0.007330383,-0.004276057
9.660974208,-0.001832596,-0.006108652,-0.006108652
9.710974208,0.006108652,0.015271631,-0.006719518
9.760974208,0.036651913,-0.007330383,-0.004276057
9.810974208,0.029321533,0.034208454,0.002443461
9.860974208,0,-0.015271631,-0.006108652
9.910974208,-0.021991149,0.014049901,-0.006719518
9.960974208,-0.012217305,-0.01282817,-0.004276057
10.01097421,0.016493361,0.012217305,0.00122173
10.06097421,0.017104227,-0.005497787,-0.009162978
10.11097421,0.015882496,0.003665192,-0.000610865
10.16097421,0.032986723,-0.006108652,-0.003054326
10.21097421,0.01038471,0.01160644,0.003665192
10.26097421,0.00122173,0.003054326,-0.006719518
10.31097421,-0.018325957,-0.002443461,0.00122173
10.36097421,-0.021991149,0.01038471,-0.003054326
10.41097421,-0.002443461,-0.007330383,0.003665192
10.46097421,0,0.005497787,0.001832596
10.51097421,0.003054326,-0.003665192,0.003665192
10.56097421,0.018936822,0.002443461,0.000610865
10.61097421,0.014049901,0.009773844,0.004276057
10.66097421,-0.017715093,-0.009773844,0.00122173
10.71097421,-0.009162978,-0.006108652,0.005497787
10.76097421,-0.019547688,-0.01038471,-0.000610865
10.81097421,0.003054326,0.005497787,-0.004886922
10.86097421,0.005497787,0.003054326,-0.003665192
10.91097421,0,-0.004276057,0.003054326
10.96097421,0.007330383,-0.01160644,0.007941248
11.01097421,-0.025656341,0.010995574,-0.00122173
11.06097421,0.008552114,-0.004276057,-0.004886922
11.11097421,0.002443461,0.01038471,-0.006719518
11.16097421,0.003665192,0.015882496,0.000610865
11.21097421,0.006719518,-0.006108652,-0.003665192
11.26097421,-0.002443461,0.022602014,0.004276057
11.31097421,0.001832596,-0.01038471,-0.004276057
11.36097421,0.019547688,0.02321288,0.006719518
11.41097421,-0.003665192,-0.025045475,0.002443461
11.46097421,0.003054326,0.009773844,0.007941248
11.51097421,-0.006719518,-0.023823744,-0.00122173
11.56097421,0.009773844,-0.000610865,0.003665192
11.61097421,0.004886922,-0.001832596,-0.009162978
11.66097421,-0.006719518,-0.002443461,-0.004276057
11.71097421,-0.005497787,-0.004276057,-0.003054326
11.76097421,0.001832596,0.003054326,0.007941248
11.81097421,0.010995574,-0.019547688,-0.004276057
11.86097421,-0.004886922,0.01160644,-0.001832596
11.91097421,0.004276057,-0.006108652,-0.009162978
11.96097421,0.001832596,0.01038471,0.00122173
12.01097421,0.003054326,0.005497787,-0.003665192
12.06097421,0.033597589,0.003054326,0.006108652
12.11097421,0.008552114,-0.006108652,0.006719518
12.16097421,-0.01160644,-0.00122173,0.008552114
12.21097421,-0.010995574,-0.004886922,0.001832596
12.26097421,-0.009162978,0.003054326,0.003054326
12.31097421,-0.01160644,0.012217305,-0.01282817
12.36097421,0.006719518,0.01160644,-0.003665192
12.41097421,0.00122173,-0.015882496,-0.002443461
12.46097421,0.007330383,0.01160644,-0.000610865
12.51097421,0.006719518,0,-0.008552114
12.56097421,0.000610865,0.01038471,-0.003665192
12.61097421,0.010995574,0.015271631,-0.006719518
12.66097421,0.012217305,0,-0.01160644
12.71097421,0,0.032375857,-0.006719518
12.76097421,0.007941248,-0.014660766,-0.00122173
12.81097421,-0.01038471,0.016493361,0.01160644
12.86097421,-0.01282817,-0.018936822,0.009773844
12.91097421,-0.000610865,0.007941248,0.01038471
12.96097421,-0.003054326,-0.016493361,0.006108652
13.01097421,0.002443461,0.001832596,0.001832596
13.06097421,0.002443461,0.002443461,0.00122173
13.11097421,0.003054326,-0.006719518,0.006719518
13.16097421,-0.009773844,-0.002443461,0
13.21097421,0.004276057,0.003665192,-0.004276057
13.26097421,0.002443461,-0.010995574,-0.007941248
13.31097421,0.01160644,-0.004886922,-0.00122173
13.36097421,0.001832596,-0.003054326,0.001832596
13.41097421,-0.000610865,0.000610865,-0.003665192
13.46097421,0.006719518,0.01160644,0.002443461
13.51097421,0.015882496,0.019547688,0.007941248
13.56097421,-0.005497787,-0.01038471,0.009773844
13.61097421,-0.007330383,-0.018936822,0.013439035
13.66097421,0.00122173,0.00122173,0.009773844
13.71097421,0.015271631,-0.014049901,0.001832596
13.76097421,0.090408057,-0.012217305,0.005497787
13.81097421,0.120951317,-0.005497787,0.005497787
13.86097421,0.019547688,0.010995574,0.013439035
13.91097421,-0.089797191,0.020158554,0.007330383
13.96097421,-0.1160644,0.012217305,0.006108652
14.01097421,-0.087964594,0.003054326,0.001832596
14.06097421,-0.070249505,-0.000610865,-0.003054326
14.11097421,0.036041051,-0.006719518,0.004276057
14.16097421,0.082466811,0.000610865,0.004886922
14.21097421,0.113620937,-0.006719518,0.003665192
14.26097421,0.089797191,0.01038471,0.002443461
14.31097421,0.02687807,-0.020158554,-0.000610865
14.36097421,-0.014660766,0.023823744,0.003665192
14.41097421,-0.014660766,-0.026267206,-0.001832596
14.46097421,-0.049480084,0.014660766,-0.001832596
14.51097421,-0.001832596,-0.001832596,-0.009162978
14.56097421,0.003054326,0.010995574,-0.003665192
14.61097421,0.059864793,0.003054326,0.017104227
14.66097421,0.028710667,-0.027488936,0.015271631
14.71097421,0.024434609,-0.021380283,0.007941248
14.76097421,-0.003665192,-0.00122173,0.003665192
14.81097421,-0.025045475,-0.025045475,0.000610865
14.86097421,-0.015882496,-0.006108652,0.006719518
14.91097421,0.023823744,-0.004886922,0.004276057
14.96097421,0.025045475,-0.015882496,-0.00122173
15.01097421,0.039095376,0.022602014,0.002443461
15.06097421,0.009773844,0.001832596,0.006108652
15.11097421,0.006719518,0.021991149,0.003665192
15.16097421,-0.012217305,-0.006108652,-0.000610865
15.21097421,-0.025045475,0.029321533,0.009162978
15.26097421,-0.007330383,0.000610865,0.004886922
15.31097421,-0.014660766,0.018936822,0.008552114
15.36097421,-0.004276057,0,0.004886922
15.41097421,0.017715093,0.004276057,0.013439035
15.46097421,0.032375857,0.003054326,0.006108652
15.51097421,0.010995574,-0.01038471,-0.000610865
15.56097421,-0.017715093,0.016493361,0.001832596
15.61097421,-0.009162978,-0.001832596,-0.003054326
15.66097421,0.002443461,-0.001832596,-0.001832596
15.71097421,-0.043982297,-0.005497787,-0.013439035
15.76097421,-0.108734012,0.040927973,-0.007941248
15.81097421,-0.131946892,0.013439035,-0.013439035
15.86097421,-0.125838235,0.029321533,-0.01038471
15.91097421,-0.025656341,-0.005497787,-0.009162978
15.96097421,0.082466811,-0.017715093,0.004886922
16.01097421,0.10751228,-0.017104227,0.01160644
16.06097421,0.084910266,-0.019547688,0.005497787
16.11097421,-0.017104227,0.006719518,0.005497787
16.16097421,-0.043371432,-0.006719518,-0.01282817
16.21097421,-0.031154128,0.023823744,-0.005497787
16.26097421,-0.014049901,-0.007330383,-0.010995574
16.31097421,0.007941248,0,-0.007330383
16.36097421,0.005497787,-0.003665192,-0.006719518
16.41097421,0.021991149,0.001832596,0
16.46097421,0.009773844,-0.009162978,-0.001832596
16.51097421,-0.013439035,0.005497787,-0.002443461
16.56097421,-0.009162978,-0.009773844,-0.004276057
16.61097421,0.009162978,0.021991149,-0.00122173
16.66097421,-0.009773844,-0.001832596,-0.003054326
16.71097421,-0.000610865,0.007941248,0.012217305
16.76097421,0.01282817,-0.01038471,0.006108652
16.81097421,-0.022602014,-0.006719518,0.001832596
16.86097421,0.007941248,0.000610865,0.000610865
16.91097421,0.025045475,-0.007330383,0
16.96097421,0.003054326,-0.003054326,0
17.01097421,0.028099801,-0.008552114,0.00122173
17.06097421,0.031764992,-0.00122173,0.003054326
17.11097421,0.005497787,-0.016493361,-0.007941248
17.16097421,-0.015882496,0.015271631,-0.000610865
17.21097421,-0.012217305,-0.030543262,-0.01160644
17.26097421,-0.006719518,0.021380283,0.00122173
17.31097421,-0.002443461,-0.014660766,-0.010995574
17.36097421,0.037262779,0.01038471,0.012217305
17.41097421,0.025045475,-0.01038471,-0.000610865
17.46097421,0.012217305,0.009773844,0.008552114
17.51097421,-0.008552114,0.006108652,0.009162978
17.56097421,0.000610865,0.003665192,0.014049901
17.61097421,-0.01038471,-0.01282817,-0.000610865
17.66097421,-0.01282817,0.01160644,0.007330383
17.71097421,-0.006719518,-0.01282817,0.00122173
17.76097421,0.018936822,0.013439035,0.003665192
17.81097421,0.01282817,-0.000610865,-0.000610865
17.86097421,0.001832596,0,-0.00122173
17.91097421,0.000610865,-0.00122173,-0.006719518
17.96097421,0.032375857,-0.005497787,-0.00122173
18.01097421,0.051923547,-0.010995574,-0.007941248
18.06097421,0.025656341,0.008552114,-0.004886922
18.11097421,-0.018936822,-0.009162978,-0.002443461
18.16097421,-0.021380283,0.009773844,-0.005497787
18.21097421,-0.01038471,-0.009773844,-0.006108652
18.26097421,-0.007941248,0.000610865,0.000610865
18.31097421,0.015882496,0.005497787,-0.004276057
18.36097421,0.022602014,0.007330383,-0.000610865
18.41097421,0.01038471,0.006719518,0.005497787
18.46097421,-0.015882496,-0.01160644,-0.000610865
18.51097421,-0.001832596,0.01038471,0.007330383
18.56097421,0.015271631,-0.006108652,0.001832596
18.61097421,0.01038471,-0.004886922,0.003054326
18.66097421,-0.004276057,-0.020769419,-0.00122173
18.71097421,-0.032986723,0.004886922,0.005497787
18.76097421,-0.019547688,-0.010995574,-0.01282817
18.81097421,0.036651913,0.005497787,0.000610865
18.86097421,0.009773844,-0.018325957,-0.007941248
18.91097421,0.031154128,0.015882496,0.006719518
18.96097421,0.030543262,-0.009162978,-0.007941248
19.01097421,0.006108652,0.018325957,-0.004276057
19.06097421,-0.01160644,0.006108652,-0.01038471
19.11097421,0.01038471,0.035430186,-0.000610865
19.16097421,0.029321533,-0.010995574,-0.014660766
19.21097421,0.030543262,0.029932396,0.007330383
19.26097421,0.009162978,-0.00122173,-0.008552114
19.31097421,0.003665192,0.009773844,0.006719518
19.36097421,-0.03481932,-0.009773844,0
19.41097421,-0.036651913,0.023823744,0
19.46097421,0.006719518,-0.013439035,-0.004276057
19.51097421,0.024434609,0.006719518,0.009773844
19.56097421,0.024434609,-0.034208454,-0.001832596
19.61097421,0.007330383,0.031764992,-0.002443461
19.66097421,-0.043371432,-0.008552114,-0.020769419
19.71097421,-0.019547688,0.002443461,-0.001832596
19.76097421,0.02321288,-0.019547688,0.003054326
19.81097421,0.013439035,-0.014049901,0.003054326
19.86097421,0.031764992,-0.003054326,0.002443461
19.91097421,0.025045475,-0.004886922,-0.01038471
19.96097421,0.023823744,0.01038471,-0.012217305
20.01097421,0.025656341,-0.004886922,-0.001832596
20.06097421,-0.027488936,-0.00122173,0.005497787
20.11097421,-0.015882496,0.000610865,-0.002443461
20.16097421,-0.017104227,-0.005497787,0.00122173
20.21097421,-0.013439035,-0.004276057,0.000610865
20.26097421,0.012217305,-0.00122173,0.00122173
20.31097421,0.014660766,-0.001832596,-0.001832596
20.36097421,0.021991149,-0.014660766,0.002443461
20.41097421,0.004886922,0.004886922,0.007330383
20.46097421,-0.014049901,-0.010995574,0.000610865
20.51097421,0.009162978,-0.001832596,0.008552114
20.56097421,0.014049901,-0.01038471,-0.002443461
20.61097421,0.01038471,0,-0.003054326
20.66097421,-0.012217305,-0.01160644,-0.00122173
20.71097421,-0.028710667,0.00122173,-0.006108652
20.76097421,-0.01160644,0.004886922,-0.010995574
20.81097421,0.028710667,0.003665192,-0.004276057
20.86097421,0.017104227,0.000610865,0.000610865
20.91097421,0.001832596,-0.009162978,-0.006108652
20.96097421,0.01282817,0.008552114,-0.01160644
21.01097421,0.016493361,-0.002443461,-0.015882496
21.06097421,-0.00122173,0.015882496,-0.015271631
21.11097421,-0.016493361,-0.002443461,-0.015271631
21.16097421,-0.010995574,-0.01282817,-0.006108652
21.21097421,-0.007330383,0.01282817,-0.002443461
21.26097421,-0.004276057,-0.016493361,-0.001832596
21.31097421,0.010995574,0.010995574,-0.000610865
21.36097421,0.012217305,-0.008552114,-0.004886922
21.41097421,0.009162978,0.01282817,-0.000610865
21.46097421,-0.00122173,-0.003665192,-0.003665192
21.51097421,-0.01160644,0.009162978,-0.004276057
21.56097421,0.01282817,0.004886922,0.003054326
21.61097421,0.006719518,0.014660766,-0.007330383
21.66097421,-0.022602014,-0.005497787,0.005497787
21.71097421,-0.009162978,-0.003054326,0.010995574
21.76097421,0.009773844,-0.016493361,0.008552114
21.81097421,-0.004276057,0.021991149,0.004886922
21.86097421,-0.002443461,-0.023823744,0.00122173
21.91097421,0.003665192,0.01038471,0.00122173
21.96097421,0.003054326,0,-0.00122173
22.01097421,-0.007330383,-0.01160644,-0.002443461
22.06097421,-0.009773844,0.006719518,-0.003665192
22.11097421,0.014660766,-0.006108652,-0.01160644
22.16097421,0.024434609,0.006719518,-0.001832596
22.21097421,-0.014049901,-0.008552114,-0.004886922
22.26097421,0.003054326,0.018936822,-0.004276057
22.31097421,0.008552114,-0.00122173,-0.013439035
22.36097421,0.006108652,0.015271631,-0.003054326
22.41097421,0.008552114,0.017104227,0.000610865
22.46097421,0.025656341,-0.019547688,0.005497787
22.51097421,0.012217305,0.012217305,0.003665192
22.56097421,0.020769419,-0.014660766,-0.004886922
22.61097421,-0.014049901,0.023823744,-0.005497787
22.66097421,0.004886922,-0.017715093,-0.007330383
22.71097421,-0.017715093,0.026267206,0.006108652
22.76097421,0.006719518,-0.026267206,-0.003665192
22.81097421,0.01282817,0.015271631,0.003054326
22.86097421,-0.010995574,-0.019547688,-0.00122173
22.91097421,-0.007330383,0.016493361,0.007330383
22.96097421,-0.005497787,-0.015271631,-0.005497787
23.01097421,-0.01038471,0.009162978,0.004886922
23.06097421,-0.013439035,-0.003665192,-0.010995574
23.11097421,0.01282817,0.002443461,0.005497787
23.16097421,0.01282817,-0.007330383,0.007330383
23.21097421,0.019547688,-0.009162978,0.009773844
23.26097421,-0.007330383,-0.000610865,0.009162978
23.31097421,-0.028710667,-0.003665192,0.006108652
23.36097421,-0.006719518,0.01282817,-0.012217305
23.41097421,-0.009162978,0.004276057,-0.010995574
23.46097421,0.021991149,0.009162978,0.004276057
23.51097421,0.042760566,-0.012217305,0.007330383
23.56097421,0.053145275,-0.013439035,0.012217305
23.61097421,0.044593163,-0.00122173,0.001832596
23.66097421,-0.008552114,0.015271631,-0.006719518
23.71097421,-0.001832596,0.004276057,-0.004276057
23.76097421,-0.015882496,0.025656341,-0.003054326
23.81097421,-0.017104227,-0.007330383,-0.003054326
23.86097421,0.00122173,0.015271631,0.018936822
23.91097421,-0.018325957,-0.020158554,-0.002443461
23.96097421,-0.01160644,0.010995574,-0.004886922
24.01097421,-0.015271631,-0.003665192,-0.006719518
24.06097421,-0.039706241,0.017104227,-0.006108652
24.11097421,-0.071471237,0.009162978,-0.009773844
24.16097421,-0.054367006,0.02321288,0.009773844
24.21097421,-0.056810468,-0.006719518,0.005497787
24.26097421,0.017715093,0.009773844,0.017104227
24.31097421,0.028099801,-0.004886922,0.010995574
24.36097421,0.049480084,-0.002443461,0.01160644
24.41097421,-0.008552114,0.006719518,0.003665192
24.46097421,-0.001832596,0.003054326,0.000610865
24.51097421,-0.016493361,0.005497787,0.000610865
24.56097421,-0.018325957,0.002443461,0.012217305
24.61097421,-0.029932396,-0.015882496,0.003054326
24.66097421,-0.005497787,0,0.003054326
24.71097421,-0.014660766,-0.004886922,-0.001832596
24.76097421,-0.01160644,0.013439035,0.001832596
24.81097421,-0.018936822,0.004276057,0.001832596
24.86097421,0.021991149,-0.007941248,0.01038471
24.91097421,0.015271631,0.006719518,0.010995574
24.96097421,0.022602014,-0.004886922,0.009773844
25.01097421,-0.001832596,0.005497787,0.006719518
25.06097421,-0.004886922,-0.00122173,0.007330383
25.11097421,-0.024434609,0.004886922,0.001832596
25.16097421,-0.002443461,0.010995574,-0.003665192
25.21097421,0.006719518,-0.004886922,-0.003665192
25.26097421,0.019547688,0.01160644,0.001832596
25.31097421,0.022602014,-0.008552114,0.001832596
25.36097421,0.019547688,0.003665192,-0.001832596
25.41097421,0.027488936,-0.014660766,0.004276057
25.46097421,0.017104227,-0.00122173,0.003665192
25.51097421,0.02687807,0.004276057,0.004276057
25.56097421,-0.006719518,-0.018325957,-0.001832596
25.61097421,-0.013439035,0.004886922,0.012217305
25.66097421,-0.021991149,0.006719518,0.01160644
25.71097421,-0.002443461,-0.004276057,0.013439035
25.76097421,-0.021380283,-0.006719518,0.007941248
25.81097421,-0.032375857,-0.003054326,0.009773844
25.86097421,0.035430186,0.006108652,0.02321288
25.91097421,0.013439035,-0.015882496,0.014660766
25.96097421,-0.06536258,0.012217305,0.010995574
26.01097421,-0.055588737,0.01038471,0.01160644
26.06097421,0.051923547,-0.007941248,0.017104227
26.11097421,0.131946892,-0.010995574,0.017715093
26.16097421,0.178372651,-0.036651913,0.018936822
26.21097421,0.182037845,-0.036041051,0.024434609
26.26097421,0.146607652,-0.028710667,0.015271631
26.31097421,0.00122173,-0.004886922,-0.01038471
26.36097421,-0.033597589,0.003054326,-0.016493361
26.41097421,-0.009162978,0.026267206,0
26.46097421,-0.025656341,-0.021380283,-0.00122173
26.51097421,-0.030543262,0.031764992,0.015271631
26.56097421,-0.040317107,-0.017715093,0.01160644
26.61097421,-0.0421497,0.014049901,0.018936822
26.66097421,-0.02321288,0.019547688,0.006108652
26.71097421,-0.007330383,-0.009773844,0.018325957
26.76097421,0.017715093,-0.000610865,0.006108652
26.81097421,-0.002443461,0.013439035,0.01282817
26.86097421,-0.040927973,0.003054326,0.000610865
26.91097421,0,-0.003054326,0.009162978
26.96097421,-0.018936822,-0.007941248,0.005497787
27.01097421,0.002443461,0.00122173,0.003665192
27.06097421,0.003054326,-0.020158554,0.00122173
27.11097421,0.001832596,0.015271631,0.004886922
27.16097421,0.003665192,-0.004886922,-0.003054326
27.21097421,-0.02687807,0.02321288,-0.009162978
27.26097421,-0.013439035,0.009162978,-0.007330383
27.31097421,-0.006719518,0.003665192,-0.003054326
27.36097421,0.009773844,0.003054326,0
27.41097421,0.018936822,-0.000610865,-0.006108652
27.46097421,0.018936822,0.015271631,0.001832596
27.51097421,0.01160644,-0.009773844,0.007330383
27.56097421,-0.020158554,0.016493361,0.008552114
27.61097421,-0.047647487,-0.007330383,0.004276057
