Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
5.906134022,-1.359906554,-1.946485996,13.64694977
5.956134022,-0.04070143,-1.980004787,11.21922874
6.006134022,0.08379706,-0.63446343,8.099584579
6.056134022,-1.101332784,-0.124498487,7.967903137
6.106134022,-0.763750315,0.04070143,6.993463039
6.156134022,0.138863698,0.213083953,6.351817131
6.206134022,-0.402225882,0.524330199,7.331045628
6.256134022,-0.119710088,0.730231524,10.26873112
6.306134022,-0.466869324,1.18991828,12.51928043
6.356134022,-0.574608386,0.67037648,12.62701988
6.406134022,-1.426944256,2.272097349,11.25753593
6.456134022,-0.275333196,-1.132457376,11.73877048
6.506134022,-1.606509328,-1.340752959,9.004592896
6.556134022,-0.732625723,-0.229843363,7.520187378
6.606134022,-0.74220252,-0.093373865,9.263166428
6.656134022,-0.988805294,0.603338838,7.759607792
6.706134022,-0.328005642,0.622492433,6.385335922
6.756134022,-0.823605359,0.869095206,7.426813602
6.806134022,0.146046311,1.422155857,11.49935055
6.856134022,-1.364694953,1.271321058,12.82573891
6.906134022,-1.656787634,1.910573006,11.46104336
6.956134022,-2.181117773,-1.381454349,12.91432381
7.006134022,-0.454898328,-2.387019157,14.23831749
7.056134022,-0.011971008,-0.450109929,7.915230751
7.106134022,-0.615309835,0.162805721,8.149862289
7.156134022,-0.450109929,-0.119710088,7.271190643
7.206134022,0.100556471,0.591367841,5.537788391
7.256134022,0.026336219,0.586579442,6.593631268
7.306134022,-0.193930343,1.086967587,9.018958092
7.356134022,-0.047884032,1.920149803,11.83453941
7.406134022,-0.761356115,0.804451764,14.25507736
7.456134022,-1.074996591,0.926556051,11.5975132
7.506134022,-1.26413846,-2.932897091,14.98052025
7.556134022,-1.314416766,-0.059855044,8.214506149
7.606134022,-1.462857246,0.275333196,7.086836815
7.656134022,-0.608127236,-0.682347477,8.07324791
7.706134022,-0.308852017,0.071826048,6.473921299
7.756134022,-0.656011283,0.957680702,6.672640324
7.806134022,-1.132457376,0.792480767,8.583212852
7.856134022,-0.160411507,1.549048543,11.48259163
7.906134022,-1.027112484,0.512359142,12.43308926
7.956134022,-0.840364814,0.969651699,12.33492756
8.006134022,-0.584185243,-0.119710088,11.51850414
8.056134022,-0.074220255,-2.133233786,11.76031876
8.106134022,0.227449164,-1.649604917,9.871294022
8.156134022,-1.065419793,-0.074220255,8.83699894
8.206134022,-0.509964943,0.723048925,7.539340973
8.256134022,-0.007182605,0.725443125,6.004657745
8.306134022,-0.141257897,0.512359142,6.373364925
8.356134022,-0.248996973,0.366312861,9.210494041
8.406134022,-0.328005642,1.256955862,11.6669445
8.456134022,0.201112941,0.356736064,14.04917526
8.506134022,-0.696712673,0.960074902,11.03008747
8.556134022,-1.714248419,-3.059789658,14.82729149
8.606134022,-0.907402456,-0.651222885,8.015787125
8.656134022,-0.787692368,-0.536301196,8.327033043
8.706134022,-0.998382092,-1.168370485,9.653421402
8.756134022,-0.569819987,0.1316811,6.698976517
8.806134022,-0.272938997,0.59376204,5.861005783
8.856134022,-0.416591108,0.567425787,7.838616371
8.906134022,-0.9672575,1.271321058,10.0556469
8.956134022,-0.502782345,0.37349546,13.6301899
9.006134022,-1.051054597,0.529118598,12.63180828
9.056134022,0.155623108,0.481234551,11.41794777
9.106134022,-0.550666392,-2.11647439,11.16416264
9.156134022,0.191536129,-2.394201756,9.902418137
9.206134022,-0.486022949,-0.490811348,8.530540466
9.256134022,-0.85473001,-0.079008654,9.239224434
9.306134022,-0.055066638,0.677559078,6.50744009
9.356134022,-0.165199921,0.48362875,5.781997204
9.406134022,0.074220255,0.01436521,8.197746277
9.456134022,0.045489833,1.034295082,10.67335129
9.506134022,-0.837970614,0.232237563,13.33330917
9.556134022,-1.012747288,1.036689281,12.23915863
9.606134022,-1.55862534,-0.363918662,11.76750088
9.656134022,-1.805228114,-2.389413357,11.68849277
9.706134022,-1.302445769,-0.998382092,7.762001991
9.756134022,-1.000776291,-1.012747288,8.992621422
9.806134022,-0.914585054,-0.251391172,7.984662533
9.856134022,-0.567425787,0.402225882,6.531382084
9.906134022,-0.538695395,0.500388145,6.715735912
9.956134022,-0.809240162,0.189141929,9.531316757
10.00613402,-0.244208574,1.211466074,11.25274754
10.05613402,-1.388636947,-0.081402861,13.59906578
10.10613402,-0.881066203,1.355118155,11.91354752
10.15613402,-0.845153213,-1.922544003,12.6294136
10.20613402,0.301669419,-2.849100113,10.69489861
10.25613402,0.306457818,-1.168370485,8.607154846
10.30613402,-1.022324085,-0.256179571,8.47786808
10.35613402,-0.272938997,0.320823014,7.000645638
10.40613402,-0.071826048,0.536301196,5.880159378
10.45613402,0.01436521,0.004788403,7.225700855
10.50613402,-0.37110126,0.330399841,9.921571732
10.55613402,-0.464475125,0.885854602,12.34929276
10.60613402,-0.708683729,-0.337582439,13.05797577
10.65613402,-1.407790542,0.387860686,11.17852783
10.70613402,-1.237802267,-3.294421434,12.89038181
10.75613402,-1.458068848,-1.331176162,8.760383606
10.80613402,-1.058237195,-1.036689281,9.193734169
10.85613402,-0.416591108,-0.330399841,8.367734909
10.90613402,-0.486022949,0.337582439,6.095637321
10.95613402,-0.478840351,0.002394202,6.665457726
11.00613402,-0.713472128,0.021547815,8.054094315
11.05613402,-0.833182216,0.804451764,10.6254673
11.10613402,-0.363918662,0.586579442,12.62701988
11.15613402,-0.67037648,0.239420176,12.46421432
11.20613402,-0.093373865,-0.14844051,11.14500904
11.25613402,0.134075299,-3.136404276,13.10585976
11.30613402,0.471657723,-1.881842494,8.951920509
11.35613402,-0.689530075,-1.024718285,8.422801971
11.40613402,-0.766144514,-0.062249243,7.869740963
11.45613402,-0.244208574,0.375889659,6.196194172
11.50613402,-0.138863698,0.509964943,6.402095318
11.55613402,-0.421379507,-0.143652096,9.301473618
11.60613402,-0.344765037,0.694318473,11.25035381
11.65613402,-0.869095206,-0.119710088,13.08670616
11.70613402,-1.52510643,0.59615624,12.11944866
11.75613402,-1.484405041,-0.263362199,11.32696819
11.80613402,-0.940921247,-2.554613113,10.38365269
11.85613402,-1.601720929,-2.272097349,8.901641846
11.90613402,-0.790086567,-0.981622696,9.840168953
11.95613402,-0.773327172,0.363918662,8.037335396
12.00613402,-0.553060591,0.316034615,6.313509941
12.05613402,-0.488417149,-0.009576807,6.426037312
12.10613402,-1.110909581,0.260968,8.815450668
12.15613402,-0.026336219,0.821211159,11.59511852
12.20613402,-1.223437071,-0.44532153,13.71877575
12.25613402,-1.144428372,1.07739079,10.99656868
12.30613402,-0.81881696,-2.643198729,12.70123959
12.35613402,0.031124622,-3.627215624,11.11149025
12.40613402,-0.172382519,-0.909796655,7.87931776
12.45613402,-0.737414122,-0.253785372,9.354146004
12.50613402,-0.462080926,-0.124498487,7.582436562
12.55613402,0.153228909,0.086191259,6.339846134
12.60613402,-0.454898328,0.074220255,6.854599476
12.65613402,-0.565031588,0.469263524,9.327810287
12.70613402,-0.347159237,0.574608386,11.98297977
12.75613402,-0.610521436,-0.253785372,12.72996998
12.80613402,-1.944091797,1.357512355,11.32696819
12.85613402,0.177170932,0.457292527,11.41315937
12.90613402,-3.047818661,-3.931279182,11.71482849
12.95613402,-0.837970614,-0.629675031,8.851364136
13.00613402,-0.646434486,0.270544797,7.838616371
13.05613402,-1.031900883,0.265756398,6.64869833
13.10613402,0.062249243,-0.10295067,6.406883717
13.15613402,-0.859518409,0.289698392,8.458714485
13.20613402,-0.363918662,1.106121182,12.24873543
13.25613402,-1.312022567,0.344765037,12.15775585
13.30613402,-0.708683729,0.775721371,11.80580902
13.35613402,-1.122880578,-1.541865945,13.40752983
13.40613402,0.098162271,-2.631227732,11.00135708
13.45613402,0.457292527,-1.501164436,9.160215378
13.50613402,-0.74459672,-0.311246216,8.698134422
13.55613402,-0.727837324,0.011971008,7.639897823
13.60613402,-0.397437483,0.37110126,6.72531271
13.65613402,-0.260968,0.225054964,7.065289021
13.70613402,-0.246602774,0.591367841,7.960720539
13.75613402,-0.792480767,1.106121182,10.67813969
13.80613402,0.165199921,-0.031124622,13.34767437
13.85613402,-0.871489406,0.754173517,11.05163479
13.90613402,-0.861912608,-1.549048543,13.8959465
13.95613402,-1.474828243,-1.230619669,9.311050415
14.00613402,-0.050278235,-0.392649084,8.492233276
14.05613402,-0.541089594,-0.814028561,9.279925346
14.10613402,-0.641646028,0,7.347805023
14.15613402,-0.414196909,0.325611442,6.658275127
14.20613402,-0.368707061,0.311246216,7.522581577
14.25613402,-0.193930343,0.711077929,10.44590187
14.30613402,-0.78050977,0.100556471,11.38203526
14.35613402,-1.319205165,0.63206923,11.28147888
14.40613402,-0.318428814,0.225054964,11.44188976
14.45613402,-1.04147768,-3.074155092,14.18325043
14.50613402,0.588973641,-1.886630893,9.435548782
14.55613402,0.18674773,-0.129286885,8.348581314
14.60613402,-1.070208192,-0.545877993,8.884882927
14.65613402,-0.074220255,0.600944638,7.113173485
14.70613402,0.071826048,0.567425787,6.710947514
14.75613402,-0.320823014,0.689530075,8.365341187
14.80613402,0.418985307,0.59615624,10.14902115
14.85613402,-0.694318473,0.251391172,12.10747814
14.90613402,-0.464475125,0.344765037,11.83214474
14.95613402,-1.259350061,0.720654726,10.85531044
15.00613402,0.423773706,-0.682347477,10.11550236
15.05613402,-2.621650934,-2.947262287,10.66856289
15.10613402,-0.138863698,-1.098938584,9.493009567
15.15613402,-0.287304193,-0.438138902,8.250418663
15.20613402,0.114921682,-0.201112941,7.343016624
15.25613402,-0.191536129,-0.071826048,6.789956093
15.30613402,-0.627280831,0.521935999,9.583989143
15.35613402,-0.201112941,0.325611442,11.90636539
15.40613402,-0.512359142,0.33279404,11.70764637
15.45613402,-0.270544797,0.541089594,11.76510715
15.50613402,-0.758961916,-1.161187768,12.40675354
15.55613402,-0.775721371,-2.161964178,12.04044056
15.60613402,0.51954174,-1.295263171,9.349357605
15.65613402,-0.378283858,-0.689530075,9.047688484
15.70613402,-0.37110126,0.050278235,7.668628216
15.75613402,0.399831682,0.320823014,5.841852188
15.80613402,-0.29688102,0.10295067,6.10281992
15.85613402,-0.359130263,0.301669419,8.638279915
15.90613402,-0.004788403,1.15161097,10.45787334
15.95613402,0.256179571,-0.112527482,13.74032402
16.00613402,-0.93134445,0.92895025,11.34612179
16.05613402,-0.782903969,-0.749385119,11.85608673
16.10613402,-1.067813993,-1.757344007,10.57997704
16.15613402,-1.323993564,-0.567425787,8.207323074
16.20613402,-0.694318473,-0.464475125,9.651026726
16.25613402,-0.045489833,0.122104287,8.312667847
16.30613402,-0.284909993,0.423773706,6.670246124
16.35613402,0.04309563,0.318428814,7.249642849
16.40613402,-0.620098233,0.344765037,9.775525093
16.45613402,0.052672438,1.44849205,10.18972206
16.50613402,-0.553060591,0.064643443,13.49372101
16.55613402,-0.48362875,1.996764183,11.06839466
16.60613402,-0.907402456,-1.297657371,13.17768574
16.65613402,0.198718742,-2.236184359,10.82658005
16.70613402,0.749385119,-0.344765037,7.991845131
16.75613402,-0.725443125,0.069431849,9.392453194
16.80613402,-0.191536129,0.342370838,8.097189903
16.85613402,-0.076614454,0.620098233,5.918466568
16.90613402,-0.270544797,0.368707061,6.734889507
16.95613402,0.052672438,0.718260527,9.629479408
17.00613402,-0.033518825,1.067813993,11.8967886
17.05613402,-0.383072257,0.237025961,13.30697346
17.10613402,-0.93134445,2.233790159,11.11627865
17.15613402,-0.086191259,-1.235408068,11.82017422
17.20613402,-1.244984865,-1.8602947,9.81143856
17.25613402,-0.189141929,-0.347159237,8.269572258
17.30613402,0.059855044,-0.16759412,9.478644371
17.35613402,-0.548272193,0.359130263,7.110779285
17.40613402,-0.090979666,0.395043284,5.923254967
17.45613402,-0.612915635,0.81881696,7.319074631
17.50613402,-0.016759412,1.209071875,10.67813969
17.55613402,-0.766144514,0.940921247,12.2511301
17.60613402,-0.617704034,1.233013868,12.22479343
17.65613402,-1.37427175,-1.714248419,13.6206131
17.70613402,-0.193930343,-1.982398987,13.29739666
17.75613402,0.385466486,0.090979666,7.908048153
17.80613402,-0.416591108,0.079008654,8.777143478
17.85613402,-0.227449164,-0.538695395,8.300697327
17.90613402,-0.095768064,0.588973641,5.968744755
17.95613402,0.124498487,0.363918662,5.906495571
18.00613402,-0.141257897,0.052672438,9.945513725
18.05613402,0.172382519,1.309628367,11.22641182
18.10613402,-0.385466486,0.380678058,13.6301899
18.15613402,-0.636857629,0.919373453,11.16895103
18.20613402,-1.479616642,-3.337517262,15.06910515
18.25613402,-0.694318473,-0.979228497,8.789113998
18.30613402,-1.015141487,-0.229843363,7.225700855
18.35613402,-0.531512797,-0.883460403,9.473855972
18.40613402,-0.071826048,0.1316811,7.900865555
18.45613402,0.050278235,0.905008256,6.002263546
18.50613402,-0.588973641,0.63206923,7.87931776
18.55613402,-0.59615624,0.63446343,9.852140427
18.60613402,-0.18674773,0.883460403,11.70525169
18.65613402,-0.916979253,0.598550439,13.01009178
18.70613402,-0.241814375,0.837970614,11.32936287
18.75613402,-0.031124622,-2.051830769,13.01966858
18.80613402,0.301669419,-1.59932673,9.184157372
18.85613402,-0.062249243,0.244208574,7.570465565
18.90613402,-0.521935999,-0.052672438,8.877699852
18.95613402,0.021547815,0.349553436,7.153874874
19.00613402,0.100556471,0.414196909,6.093243122
19.05613402,-0.155623108,0.67037648,7.465120792
19.10613402,0.241814375,1.170764685,11.3173914
19.15613402,-0.119710088,0.897825658,13.12740803
19.20613402,-0.387860686,1.407790542,11.5783596
19.25613402,-1.22822547,-2.257732153,14.63814926
19.30613402,-0.677559078,-0.981622696,10.51533413
19.35613402,-1.316810966,0.517147541,6.646304131
19.40613402,-1.024718285,-0.490811348,8.224082947
19.45613402,-0.062249243,-0.581790984,8.159439087
19.50613402,0.08379706,0.89064306,5.808333397
19.55613402,-0.349553436,0.914585054,7.726089001
19.60613402,-0.361524463,1.07739079,11.16176796
19.65613402,-0.514753342,1.738190413,12.04522896
19.70613402,-0.914585054,0.778115571,12.29422569
19.75613402,-0.37110126,1.419761658,12.17451572
19.80613402,-0.545877993,-1.132457376,13.14416695
19.85613402,0.311246216,-1.941697598,9.92636013
19.90613402,0.177170932,-0.646434486,7.697358608
19.95613402,-0.66798228,-0.105344877,8.999804497
20.00613402,0.177170932,0.347159237,7.565677166
20.05613402,0.356736064,0.878672004,5.801150799
20.10613402,-0.031124622,0.627280831,7.275979042
20.15613402,-0.284909993,1.197100878,9.279925346
20.20613402,0.045489833,1.482010841,12.18888092
20.25613402,-0.122104287,0.823605359,13.30697346
20.30613402,-0.952892304,1.946485996,11.26471901
20.35613402,-0.885854602,-2.171540976,13.35964584
20.40613402,-0.67037648,-1.692700624,9.540893555
20.45613402,-0.995987892,-0.514753342,7.218518257
20.50613402,-0.629675031,-0.545877993,8.710105896
20.55613402,-0.225054964,0.134075299,7.979874134
20.60613402,-0.256179571,1.012747288,5.98550415
20.65613402,-0.217872351,0.694318473,7.694964409
20.70613402,-0.790086567,1.197100878,10.77151299
20.75613402,-0.062249243,1.719036818,12.33732128
20.80613402,-0.500388145,0.524330199,13.41950035
20.85613402,-0.375889659,1.273715258,10.96304989
20.90613402,-0.193930343,-1.838746905,14.21916389
20.95613402,0.20350714,-1.630451322,9.871294022
21.00613402,0.641646028,-0.165199921,7.563282967
21.05613402,-0.74459672,0.153228909,8.276755333
21.10613402,-0.04070143,0.497993946,6.849811077
21.15613402,0.272938997,0.766144514,5.652710438
21.20613402,-0.055066638,0.89064306,7.115567684
21.25613402,-0.311246216,1.659181833,9.830592155
21.30613402,-0.04309563,1.532289028,13.37640476
21.35613402,-0.359130263,0.845153213,12.91193008
21.40613402,-0.864306808,1.575384736,10.85770512
21.45613402,-0.251391172,-1.546654344,13.35006905
21.50613402,-0.603338838,-0.517147541,8.243236542
21.55613402,-0.66798228,-0.246602774,8.269572258
21.60613402,-0.502782345,0.126892686,8.825027466
21.65613402,-0.325611442,0.900219858,6.272808552
21.70613402,-0.213083953,0.679953277,6.306327343
21.75613402,-0.835576415,0.876277804,7.943961143
21.80613402,-0.407014281,2.157175779,10.61828423
21.85613402,-0.438138902,0.311246216,14.00368595
21.90613402,-1.098938584,1.589749932,11.93988419
21.95613402,-0.241814375,-0.134075299,12.22958183
22.00613402,-0.110133275,-2.463633537,13.33809757
22.05613402,0.351947635,-0.9672575,7.891288757
22.10613402,-0.435744703,0.20590134,8.327033043
22.15613402,-0.837970614,0.284909993,8.906430244
22.20613402,-0.141257897,1.017535686,6.172252178
22.25613402,-0.110133275,0.785298169,6.229712963
22.30613402,-0.435744703,0.679953277,9.006986618
22.35613402,-0.045489833,2.300827742,10.79306126
22.40613402,-0.16759412,1.142034173,13.12501335
22.45613402,-0.387860686,1.67115283,12.24873543
22.50613402,-0.471657723,-0.37110126,12.41154194
22.55613402,-0.737414122,-1.513135433,10.81939793
22.60613402,-0.579396784,0.172382519,6.665457726
22.65613402,-0.440533102,-0.251391172,9.026140213
22.70613402,-0.648828685,0.392649084,7.584830761
22.75613402,-0.064643443,0.464475125,6.291962147
22.80613402,-0.126892686,0.885854602,7.472303391
22.85613402,-0.454898328,1.094150186,10.85291672
22.90613402,-0.366312861,1.666364431,11.61666679
22.95613402,-0.919373453,0.677559078,13.16332054
23.00613402,-0.785298169,2.023100376,11.11149025
23.05613402,-0.656011283,-2.322375536,16.06748772
23.10613402,0.66798228,-0.924161851,8.645462036
23.15613402,0.778115571,0.213083953,7.673416615
23.20613402,-0.723048925,0.141257897,8.109161377
23.25613402,-0.311246216,0.55784899,6.363788128
23.30613402,0.169988319,0.9672575,6.071695328
23.35613402,-0.124498487,1.247379065,6.531382084
23.40613402,0.356736064,1.137245774,11.14740276
23.45613402,-0.174776718,1.616086125,12.40196514
23.50613402,-0.138863698,0.703895271,13.03642845
23.55613402,-0.672770679,2.149993181,10.76911926
23.60613402,-0.421379507,-1.810016513,12.83052731
23.65613402,-1.723825216,-1.091755986,9.418789864
23.70613402,-0.260968,-0.011971008,8.068459511
23.75613402,-0.150834709,0.294486821,8.29830265
23.80613402,-0.395043284,0.878672004,6.344634533
23.85613402,-0.114921682,0.711077929,6.483498096
23.90613402,-0.399831682,1.273715258,8.080430984
23.95613402,-0.1316811,1.936909199,11.17134476
24.00613402,-0.40940848,1.04147768,13.31415558
24.05613402,-0.512359142,1.67115283,11.95185471
24.10613402,-0.811634362,-1.728613615,13.41950035
24.15613402,-0.256179571,-1.82198751,11.8680582
24.20613402,0.047884032,-0.423773706,8.875306129
24.25613402,-0.63446343,0.241814375,9.193734169
24.30613402,-0.213083953,0.146046311,7.297526836
24.35613402,-0.02873042,0.59615624,5.98789835
24.40613402,-0.354341865,0.435744703,6.689399719
24.45613402,-0.325611442,1.424550056,8.781931877
24.50613402,-0.51954174,1.403002143,11.48019695
24.55613402,0.1316811,0.756567717,13.26148319
24.60613402,-0.548272193,1.872265697,10.92234802
24.65613402,-0.541089594,-1.675941229,14.17127991
24.70613402,-1.029506683,-1.37427175,9.342175484
24.75613402,-1.089361787,-0.265756398,7.20894146
24.80613402,-0.689530075,-0.169988319,9.196128845
24.85613402,-0.134075299,0.775721371,7.417236805
24.90613402,-0.059855044,0.960074902,6.093243122
24.95613402,-0.612915635,0.93134445,8.152256966
25.00613402,-0.20590134,1.616086125,11.00614548
25.05613402,-0.079008654,1.364694953,11.46104336
25.10613402,-0.998382092,0.871489406,12.84249783
25.15613402,-0.78050977,1.680729628,11.30542088
25.20613402,-0.579396784,-1.999158382,13.96298409
25.25613402,0.342370838,-1.472434044,8.750806808
25.30613402,0.138863698,0.126892686,7.76679039
25.35613402,-0.70628953,0.469263524,8.887276649
25.40613402,0.158017308,0.936132848,6.610390663
25.45613402,0.112527482,0.962469101,6.215347767
25.50613402,-0.20350714,1.024718285,7.642292023
25.55613402,-0.134075299,1.668758631,10.60631371
25.60613402,-0.04309563,1.314416766,13.07952404
25.65613402,-0.869095206,1.029506683,12.53843403
25.70613402,-0.414196909,2.384624958,10.85291672
25.75613402,-0.150834709,-2.159569979,12.99812126
25.80613402,-1.414973259,-0.790086567,7.84340477
25.85613402,-0.304063618,-0.105344877,8.518569946
25.90613402,-0.457292527,0.114921682,9.610325813
25.95613402,-0.426167905,1.015141487,6.543353081
26.00613402,-0.272938997,0.782903969,6.366182327
26.05613402,-0.337582439,0.897825658,9.562441826
26.10613402,0.150834709,1.620874524,11.39161205
26.15613402,-0.610521436,1.237802267,12.31098557
26.20613402,-0.20350714,2.126051188,12.29901409
26.25613402,-1.108515382,-0.457292527,12.74912453
26.30613402,-0.169988319,-1.67115283,10.82418633
26.35613402,0.768538773,-0.644040287,8.145073891
26.40613402,-0.44532153,-0.232237563,9.148244858
26.45613402,-0.395043284,0.440533102,8.195352554
26.50613402,0.229843363,1.149216771,5.714959621
26.55613402,-0.016759412,0.849941611,6.193799973
26.60613402,-0.330399841,0.782903969,10.43393135
26.65613402,-0.248996973,1.977610588,11.26950741
26.70613402,-0.098162271,0.938527048,13.55597019
26.75613402,-0.44532153,2.063801765,11.54484081
26.80613402,-0.418985307,-1.606509328,13.58948898
26.85613402,-0.869095206,-1.529894829,9.418789864
26.90613402,-0.885854602,0.019153614,5.951985359
26.95613402,-0.265756398,-0.191536129,9.109937668
27.00613402,-0.469263524,0.612915635,8.43956089
27.05613402,-0.20590134,0.9648633,6.569689274
27.10613402,-0.342370838,1.146822572,7.117961884
27.15613402,-0.435744703,0.938527048,9.911994934
27.20613402,-0.402225882,1.012747288,12.67969227
27.25613402,-0.792480767,1.537077546,12.28943729
27.30613402,-0.344765037,0.864306808,12.33492756
27.35613402,0.165199921,-2.070984364,14.25986576
27.40613402,1.108515382,-0.895431459,8.190564156
27.45613402,0.198718742,0.057460841,7.888894558
27.50613402,-0.758961916,0.023942016,9.184157372
